Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-May-2026,"INR 27,817,950",270.0,Satyajit Dalai,04-May-2026 12:47 PM,3076.pdf (519.00 KB),The work has been awarded to Maa Santoshi Construction,1.0,3277100.0,ANANTA PRASAD MALIK,04-Dec-2025 06:48 PM,Rejected-Finance,Rejected Bidder,04-May-2026 12:36 PM,1.0,3256475.0,MAA SANTOSHI CONSTRUCTION,INR,"27,817,950",CE RW I||RWCIRCLE-KENDRAPARA,2025_CERWI_121468_20,Tender Online RCK-17/25,Improvement to Routsahi Rand B Road to Mitrasenpur Road under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,Finance,02 no of bidders have been participated.,Nibedita Nayak,17-Feb-2026 05:53 PM,,BOQ Comparative Chart,CCE,Internal,PA to CCE RW Circle Kendrapara-Jajpur S.E R.W Division Kendrapara DAO R.W Division Jajpur,Nibedita Nayak,21-Jan-2026 11:02 AM,27-Jan-2026 03:00 PM,techsummary_566348.pdf (3222.20 KB),Technical,02 no of bidders have been participated,Nibedita Nayak,06-Dec-2025 01:52 PM,,CCE,Internal,,Satyajit Dalai,04-May-2026 12:36 PM,finsummary_566348.pdf (117.51 KB),AOC,1.0,Date Corrigendum,Date,,"3,27,232",Yes,percentage,1.0%,Nil,Nil,Improvement to Routsahi Rand B Road to Mitrasenpur Road under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,Construction of road works,please refer tender documents ,NA ,"3,27,23,151",Civil Works - Roads,NA ,Tender,90.0,270.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GST, EMD PAN,RC,Affidavit regarding correctness","Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur",21-Nov-2025 05:45 PM,06-Dec-2025 11:00 AM,21-Nov-2025 05:45 PM,05-Dec-2025 05:00 PM,21-Nov-2025 05:45 PM ,05-Dec-2025 02:00 PM ,21-Nov-2025 05:45 PM,05-Dec-2025 05:00 PM,27-Jan-2026 03:00 PM,1.0,ICICI BANK,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-17/25,2025_CERWI_121468_20,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,2.0,3256475.0,MAA SANTOSHI CONSTRUCTION,29-Nov-2025 08:38 PM,Accepted-AOC,The work has been awarded to Maa Santoshi Construction,04-May-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate",,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hireBalance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
