EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"23,730",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD in online mode, RC, PAN, GSTIN, Affidavit and others as per DTCN",S/R to T2 MDR to Harekrushnapur road for the year 2025-26,S/R to T2 MDR to Harekrushnapur road for the year 2025-26,Please refer Tender documents. ,NA ,"23,73,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Dhenkanal,759001.0,NA ,NA ,NA ,"SE, RW Division, Dhenkanal",No ,No,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,Online DKL-08/2025-26,2025_CERWI_121438_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SE, RW Division, Dhenkanal","SE, RW Division, Dhenkanal",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,18-Nov-2025 09:00 AM,24-Nov-2025 04:00 PM,18-Nov-2025 09:00 AM,24-Nov-2025 02:00 PM,NA ,NA ,18-Nov-2025 09:00 AM,24-Nov-2025 02:00 PM,AOC,SE,Internal,DAO ESTIMATOR,Sonali Sucharita Rout,10-May-2026 10:26 AM,finsummary_565217.pdf (83.63 KB),SE,Internal,"SE, DAO and Estimator",Sonali Sucharita Rout,05-Dec-2025 06:39 PM,techsummary_565217.pdf (829.59 KB),10-May-2026,"INR 2,016,887.77",60.0,Sonali Sucharita Rout,10-May-2026 10:29 AM,Tender_Comm.pdf (84.00 KB),Awarded,1,3246972,ANGADA KUMAR NAYAK,23-Nov-2025 01:17 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,2025_CERWI_121438_18,Online DKL-08/2025-26,S/R to T2 MDR to Harekrushnapur road for the year 2025-26,1.0,3249223.0,Subhendu Mohan Srichandan Patra,INR,"2,016,887.77",Finance,opened,Sonali Sucharita Rout,26-Nov-2025 07:35 PM,,BOQ Comparative Chart,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3245660,Anshuman Swain,21-Nov-2025 11:44 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3248905,Chnadra Bhanupratap Singh,23-Nov-2025 09:12 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3247123,DILLIP KUMAR JENA,22-Nov-2025 08:27 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3243120,Lili Rout,20-Nov-2025 10:53 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3245961,LOKANATH ROUT,22-Nov-2025 12:23 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3248200,NIMAIN CHARAN TARAI,23-Nov-2025 03:38 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3248988,NIRANJAN DALEI,23-Nov-2025 08:52 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3245725,RAMNATH JANI,22-Nov-2025 07:24 AM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3247010,RANJITA NAYAK,22-Nov-2025 10:14 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,11,3244879,SACHIN SAHOO,21-Nov-2025 05:04 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,12,3247427,SAILEN JENA,23-Nov-2025 09:18 AM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,13,3249381,Sai Swetapadma Singh,24-Nov-2025 10:37 AM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,14,3248222,SANKARSHAN PARIDA,23-Nov-2025 03:33 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,15,3250463,SMRUTIREKHA MOHANTY,24-Nov-2025 01:10 PM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,16,3247376,SRONIT KUMAR DHAL,23-Nov-2025 02:51 AM,Rejected-Finance,NOT AWARDED,10-May-2026 10:26 AM,,,,,,,,,,,,,,,,AOC
