EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"16,045",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,"SuperintendEngineer, BhubaneswarRandBDivision No.I","OFFICE OF THE SUPERINTENDING ENGINEER, BHUBANESWAR RANDB DIVISION NO.I, BHUBANESWAR.",1,ICICI BANK,IMPROVEMENT TO ROAD FROM MASTER CANTEEN TO RAILWAY STATION UCO BANK TO RAILWAY STATION FROM CH.0.360 MTR TO 0.630 MTR FOR THE YEAR 2024-25,IMPROVEMENT TO ROAD FROM MASTER CANTEEN TO RAILWAY STATION UCO BANK TO RAILWAY STATION FROM CH.0.360 MTR TO 0.630 MTR FOR THE YEAR 2024-25,Please refer Tender documents. ,NA ,"16,04,508",Civil Works - Roads,NA ,Tender,90.0,30.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"OFFICEOFTHESUPERINTENDINENGINEER,BBSRRANDBDIVNNO.I",No ,No,06-Feb-2025 09:00 AM,15-Feb-2025 12:30 PM,06-Feb-2025 09:00 AM,14-Feb-2025 05:30 PM,NA ,NA ,06-Feb-2025 09:00 AM,14-Feb-2025 05:30 PM,EIC-CIVIL||SERNB-CIRCLE-CENTRAL,TENDER CALL NOTICE NO.64 OF 2024-25,2025_EICCL_110227_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"R.C. PAN, BID COST, EMD, AND OTHERS APPROVED DTCN",AOC,1,2803120,M/s BISWORANJAN DASH,07-Feb-2025 07:01 PM,Accepted-AOC,L1 (Selected through Transparent Lottery),11-May-2026 10:33 AM,11-May-2026,"INR 1,363,992",30.0,Prabhudutta Pradhan,11-May-2026 10:33 AM,AgmtUCO.pdf (288.00 KB),AOC,"Er Prabhudatta Pradhan, S E RandB Division No I Bhubaneswar",Internal,Sri Bibhudatta Pattnayak Sr DAO Er P.P Jena AE,Prabhudutta Pradhan,11-May-2026 10:23 AM,techsummary_528728.pdf (357.58 KB),Er Prabhudatta Pradhan S.E. BBSR Rand B Division No.I Bhubaneswar,Internal,Sri Bibhudatta Pattanayak Sr DAO Er P.P Jena AE,Prabhudutta Pradhan,11-May-2026 10:30 AM,finsummary_528728.pdf (357.58 KB),EIC-CIVIL||SERNB-CIRCLE-CENTRAL,2025_EICCL_110227_1,TENDER CALL NOTICE NO.64 OF 2024-25,IMPROVEMENT TO ROAD FROM MASTER CANTEEN TO RAILWAY STATION UCO BANK TO RAILWAY STATION FROM CH.0.360 MTR TO 0.630 MTR FOR THE YEAR 2024-25,1.0,2803120.0,M/s BISWORANJAN DASH,INR,"1,363,992",Finance,2 Nos. bidders are participated.,Prabhudutta Pradhan,07-May-2026 05:45 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2803080,PRIYARANJAN DASH,07-Feb-2025 06:46 PM,Rejected-Finance,L1,11-May-2026 10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
