Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"OSD at Samantara Sahi in W.No-1 of NAC, Ganjam","OSD at Samantara Sahi in W.No-1 of NAC, Ganjam",Please refer Tender documents. ,NA ,"6,40,101",Civil Works - Others,NA ,Tender,150.0,90.0,NAC Ganjam,761026.0,NA ,NA ,NA ,"Office of the Executive Officer, Ganjam NAC",No ,No,"8,000",Yes,fixed,,Nil,Nil,Municipal Bodies||Ganjam NAC,GJM-03-NAC/2025-26,2025_ORULB_123679_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Regist_of_licence_GST_Regd_PAN_Paper_cost_Affidavit_Decl_and_other_doc_as_per_DTCN,1,ICICI BANK,23-Dec-2025 11:00 AM,07-Jan-2026 11:30 AM,23-Dec-2025 11:00 AM,06-Jan-2026 05:00 PM,NA ,NA ,23-Dec-2025 11:00 AM,06-Jan-2026 05:00 PM,"4,000",0.0,Nil,Nil,No,"Executive Officer, Ganjam NAC","Office of the Executive Officer, Ganjam NAC",AOC,30-May-2026,"INR 640,101.32",90.0,Aparna Dangua,30-May-2026 10:31 AM,WO.pdf (256.00 KB),1,3346572,Murari Mohan Dash,06-Jan-2026 01:32 PM,Rejected-AOC,As Per Quoted Rate,30-May-2026 10:31 AM,Chairperson,Internal,,Aparna Dangua,30-May-2026 10:20 AM,techsummary_572930.pdf (505.98 KB),Municipal Bodies||Ganjam NAC,2025_ORULB_123679_3,GJM-03-NAC/2025-26,"OSD at Samantara Sahi in W.No-1 of NAC, Ganjam",Chairperson,Internal,,Aparna Dangua,30-May-2026 10:26 AM,finsummary_572930.pdf (256.30 KB),Finance,2 Nos of Bidders have Partispated in Bidding Process,Aparna Dangua,30-May-2026 10:18 AM,,BOQ Comparative Chart,1.0,3346509.0,Sadananda Panda,INR,"640,101.32",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,2,3346509,Sadananda Panda,06-Jan-2026 12:52 PM,Accepted-AOC,As Per Quoted Rate,30-May-2026 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
