Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Rourkela Municipal Corporation,2025_RMC_118303_1,MC/RMC/37/2025,"Supply, Installation, Testing and Commissioning of Animal Carcass Incinerators including 5 years of Operation and Maintenance O and M under Rourkela Municipal Corporation",Technical,Financial BID Opening,Manas Biswal,01-Dec-2025 11:28 AM,technical_553172.pdf,Commissioner,External,"Audit Officer, Accounts Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Birendra Nanda,26-May-2026 01:23 PM,finsummary_553172.pdf (648.18 KB),26-May-2026,"INR 16,892,000",90.0,Birendra Nanda,26-May-2026 01:26 PM,BID37.pdf (648.00 KB),Awarded to Microteknik,Finance,EMD refund,Birendra Nanda,26-May-2026 01:20 PM,finance_553172.pdf,BOQ Comparative Chart,1.0,3118904.0,MICROTEKNIK,INR,"16,892,000",Commissioner,External,"Audit Officer, Accounts Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Manas Biswal,01-Dec-2025 11:33 AM,01-Dec-2025 11:40 AM,techsummary_553172.pdf (1011.60 KB),1,3119089,Cecon Pollutech Systems Pvt Ltd,10-Oct-2025 03:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Dec-2025 11:28 AM,AOC,"11,800",Nil,Nil,No,"Supply, Installation, Testing and Commissioning of Animal Carcass Incinerators including 5 years of Operation and Maintenance O and M under Rourkela Municipal Corporation",Animal Carcass,Please refer Tender documents. ,NA ,0.0,Civil Works - Others,NA ,Tender,90.0,NA ,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,20-Sep-2025 06:00 PM,13-Oct-2025 11:00 AM,20-Sep-2025 06:00 PM,10-Oct-2025 05:00 PM,NA ,NA ,20-Sep-2025 06:00 PM,10-Oct-2025 05:00 PM,01-Dec-2025 11:40 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN","Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",Rourkela Municipal Corporation,MC/RMC/37/2025,2025_RMC_118303_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3118747,M.D. ENTERPRISES,10-Oct-2025 02:46 PM,Rejected-Finance,By The Tender Committee,26-May-2026 01:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3118904,MICROTEKNIK,10-Oct-2025 04:13 PM,Accepted-AOC,By The Tender Committee,26-May-2026 01:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
