Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",10-Apr-2026 10:00 AM,18-Apr-2026 03:00 PM,10-Apr-2026 10:00 AM,18-Apr-2026 02:00 PM,NA ,NA ,10-Apr-2026 10:00 AM,18-Apr-2026 02:00 PM,supply of Caustic Soda Flakes,supply of Caustic Soda Flakes,Please refer Tender Document ,NA ,"35,00,000",Miscellaneous Goods,NA ,Tender,30.0,10.0,ARILO DAIRY,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,Managing Director,"D2, Sahid Nagar, BBSR",590.0,0.0,Nil,Nil,No,"70,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2026-27/53,2026_OMFED_127999_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,AOC,1,3457453,AQUASOLUTIONS,18-Apr-2026 01:47 PM,Rejected-Finance,L3,30-May-2026 11:49 AM,30-May-2026,"INR 4,493,440",10.0,Sudhir Ranjan Mallik,30-May-2026 11:58 AM,FLAKES.PDF (67.00 KB),Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:46 AM,techsummary_587546.pdf (67.37 KB),Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_127999_1,MM/113/AT/ 2026-27/53,supply of Caustic Soda Flakes,Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:49 AM,finsummary_587546.pdf (67.37 KB),Finance,FOR EVALUATION OF TECHNICAL BID,Sudhir Ranjan Mallik,30-May-2026 10:56 AM,,BOQ Comparative Chart,1.0,3457237.0,R L Chloro Sales Pvt Ltd,INR,"4,493,440",AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,2,3456720,AVM SALES CORPORATION,18-Apr-2026 10:55 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-BLACKLIST,30-May-2026 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3456935,HETAL IMPEX,18-Apr-2026 12:39 PM,Rejected-Finance,L2,30-May-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3455325,INDIAN SCIENTIFIC MART,18-Apr-2026 11:08 AM,Rejected-Technical,DOCUMENT NOT FOUND AS PER TENDER,30-May-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3457372,MARUTI MINERALS AND CHEMICALS,18-Apr-2026 01:57 PM,Rejected-Finance,L5,30-May-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3457309,NM MANAGEMENT SERVICES,18-Apr-2026 01:13 PM,Rejected-Finance,L4,30-May-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3457237,R L Chloro Sales Pvt Ltd,18-Apr-2026 12:07 PM,Accepted-AOC,L1,30-May-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
