Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
23-Jan-2026 11:00 AM,02-Feb-2026 11:00 AM,23-Jan-2026 11:00 AM,31-Jan-2026 05:00 PM,23-Jan-2026 11:00 AM ,31-Jan-2026 04:00 PM ,23-Jan-2026 11:00 AM,31-Jan-2026 05:00 PM,3nos F type Quarter to Tahasil sohelal,Building Work,Please refer Tender documents. ,NA ,"4,24,000",Civil Works - Buildings,NA ,Tender,45.0,NA ,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate PAN card Valid GSTIN Affidavit ,Norelation certificate etc as per DTCN",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-15 of 2025-26,2026_CERWI_124983_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,240",Yes,percentage,1.0%,Nil,Nil,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH","2,000",0.0,Nil,Nil,No,1.0,Corrigendum2,Date,,AOC,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2026_CERWI_124983_2,Online-BGH-15 of 2025-26,3nos F type Quarter to Tahasil sohelal,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,01-May-2026 01:55 PM,finsummary_577435.pdf (192.45 KB),Finance,ok,Sunanda Kisan,02-Feb-2026 07:47 PM,,BOQ Comparative Chart,1.0,3374930.0,SUJIT MAHARANA,INR,"360,404",01-May-2026,"INR 360,404",30.0,Kumarmani Kishan,01-May-2026 02:03 PM,Staff.pdf (459.00 KB),1,3371882,GIRIJA SHANKAR DEBTA,29-Jan-2026 12:39 PM,Rejected-Finance,Unsuccessful Bidder,01-May-2026 01:55 PM,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,01-May-2026 01:43 PM,techsummary_577435.pdf (192.45 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3370147,HARI DAS,28-Jan-2026 01:41 PM,Rejected-Finance,Unsuccessful Bidder,01-May-2026 01:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3374930,SUJIT MAHARANA,31-Jan-2026 12:37 PM,Accepted-AOC,L1,01-May-2026 02:03 PM,,,,,,,AOC
