Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Block Development Officer, Gunupur","Block Development Officer, Gunupur","CONSTRUCTION OF ADDITIONAL CLASS ROOM BUILDING AT AREDUL PS OF TOLONA GP ELEMENTARY),GUNUPUR BLOCK, RAYAGADA, ODISHA","CONSTRUCTION OF ADDITIONAL CLASS ROOM BUILDING AT AREDUL PS OF TOLONA GP ELEMENTARY),GUNUPUR BLOCK, RAYAGADA, ODISHA",Please refer Tender documents. ,NA ,"9,85,020",Civil Works - Buildings,NA ,Tender,150.0,150.0,AREDUL,765022.0,NA ,NA ,NA ,"Office of the BDO, Gunupur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,License pan gstn affidavit and others documents as per tender call notice,"4,000",Nil,Nil,No,"9,850",Yes,percentage,1.0%,Nil,Nil,22-Jan-2026 10:00 AM,06-Feb-2026 11:00 AM,22-Jan-2026 10:00 AM,05-Feb-2026 05:00 PM,22-Jan-2026 10:00 AM ,30-Jan-2026 05:00 PM ,22-Jan-2026 10:00 AM,05-Feb-2026 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||GUNUPUR Block,BDO Gunupur/03/2025-26,2026_PZPGN_124878_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,1,3377517,JANADI BINOD KUMAR,02-Feb-2026 09:13 PM,Rejected-Finance,Disqualified in the lottery process,13-May-2026 12:34 PM,13-May-2026,"INR 985,020",180.0,Swastik Jamadar,13-May-2026 01:04 PM,aredul.pdf (124.00 KB),1st Lowest,"BDO, Gunupur",Internal,"AEE, Junior Engineer, Section Officer",Swastik Jamadar,13-May-2026 12:18 PM,techsummary_576972.pdf (1655.26 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||GUNUPUR Block,2026_PZPGN_124878_3,BDO Gunupur/03/2025-26,"CONSTRUCTION OF ADDITIONAL CLASS ROOM BUILDING AT AREDUL PS OF TOLONA GP ELEMENTARY),GUNUPUR BLOCK, RAYAGADA, ODISHA","BDO, Gunupur",Internal,"AEE, Junior Engineer, Section Officer",Swastik Jamadar,13-May-2026 12:34 PM,finsummary_576972.pdf (1047.84 KB),Finance,"TEC for opening of technical bid is AEE, Junior Engineer, Section Officer",Swastik Jamadar,13-May-2026 12:07 PM,finance_576972.pdf,BOQ Comparative Chart,1.0,3377447.0,RAKESH KUMAR PATRO,INR,"985,020",AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3379750,PRABHAT KUMAR NAYAK,03-Feb-2026 08:26 PM,Rejected-Finance,Disqualified in the lottery process,13-May-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3377447,RAKESH KUMAR PATRO,02-Feb-2026 05:21 PM,Accepted-AOC,1st Lowest,13-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3377790,SAMARENDRA BISWAJIT BISWAL,02-Feb-2026 08:37 PM,Rejected-Finance,Disqualified in the lottery process,13-May-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3371643,SURANT GAMANGO,31-Jan-2026 02:55 PM,Rejected-Finance,Disqualified in the lottery process,13-May-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
