Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
SE No-II Rayagada,Internal,"SE,DAO,Estimator",Durga Madhaba Padhi,14-May-2026 01:00 PM,techsummary_573611.pdf (458.31 KB),14-May-2026,"INR 3,600,584",60.0,Durga Madhaba Padhi,14-May-2026 01:17 PM,WO_Hm.pdf (516.00 KB),"Work is awarded to Arman Engg.Projects Pvt.Ltd through transparent lottery system,Bid work order no-1466 dated 02.03.2026 of R and B Division-II,Rayagada",1,3355998,ARMAN ENGINEERING PROJECTS PRIVATE LIMITED,15-Jan-2026 03:50 PM,Accepted-AOC,First lowest and qualified through transparent lottery system,14-May-2026 01:17 PM,Finance,Tender Opened,Durga Madhaba Padhi,14-May-2026 12:55 PM,finance_573611.pdf,BOQ Comparative Chart,1.0,3355998.0,ARMAN ENGINEERING PROJECTS PRIVATE LIMITED,INR,"3,600,584",EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,2025_EICCL_123943_2,RC(RANDB) RGD NO. II/ 14 /2025-26,"Shifting of HT, LT and S/S from Hatamunigda to Garadi and Burjuguda to Hatamuniguda Jn due to widening and strengthening of K-M-T road (SH -5) (from 30/00 Km to 45/615 Km) during 2025-26",SE No-II Rayagada,Internal,"SE,DAO,Estimator",Durga Madhaba Padhi,14-May-2026 01:09 PM,finsummary_573611.pdf (458.31 KB),AOC,02-Jan-2026 11:00 AM,16-Jan-2026 11:00 AM,02-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,NA ,NA ,02-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender paper,GST,RC,PAN,LC, Affidavit and other document as per DTCN","42,400",Yes,fixed,,Nil,Nil,SE R and B Division No-II,Office of SE R and B Division No-II,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,RC(RANDB) RGD NO. II/ 14 /2025-26,2025_EICCL_123943_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Shifting of HT, LT and S/S from Hatamunigda to Garadi and Burjuguda to Hatamuniguda Jn due to widening and strengthening of K-M-T road (SH -5) (from 30/00 Km to 45/615 Km) during 2025-26",Electrical Work,Please refer tender documents ,NA ,"42,35,483",Electrical Works,NA ,Tender,90.0,60.0,Rayagada,765017.0,NA ,NA ,NA ,Office of SE R and B Division No-II,No ,No,AOC
,,,,,,,,,,,,,2,3356137,M/s.Balinki Panigrahi Engg / Bhabani Sankar Panigrahi,15-Jan-2026 04:18 PM,Rejected-Finance,Dis qualified as per DTCN,14-May-2026 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3356013,M/S. S.K.RATH,15-Jan-2026 04:12 PM,Rejected-AOC,First lowest,14-May-2026 01:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
