EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"8,800",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Aadhar, PAN, License etc.",Construction of Guard wall with CC road from incomplete CC road to Shani Temple in ward-2 of NAC Odagaon,Construction of Guard wall with CC road from incomplete CC road to Shani Temple in ward-2 of NAC Odagaon,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,60.0,NAC ODAGAON,752081.0,NA ,NA ,NA ,NAC ODAGAON,No ,No,1.0,ICICI BANK,Municipal Bodies||Odagaon NAC,NAC-ODG-04/2025-26,2025_ORULB_119423_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,16-Oct-2025 11:00 AM,30-Oct-2025 11:00 AM,16-Oct-2025 11:00 AM,29-Oct-2025 05:00 PM,16-Oct-2025 11:00 AM ,29-Oct-2025 05:00 PM ,16-Oct-2025 11:00 AM,29-Oct-2025 05:00 PM,12-Nov-2025 03:25 PM,"4,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,"NAC Office, Odagaon, Nayagarh, Pin-752081",AOC,Technical,Tender Committee opened the Tender,Nihar Ranjan Behera,30-Oct-2025 03:49 PM,,Municipal Bodies||Odagaon NAC,2025_ORULB_119423_1,NAC-ODG-04/2025-26,Construction of Guard wall with CC road from incomplete CC road to Shani Temple in ward-2 of NAC Odagaon,Administrator,Internal,E.O. and Team,Nihar Ranjan Behera,17-Dec-2025 02:51 PM,finsummary_555698.pdf (2404.71 KB),1.0,3133222.0,PRIYARANJAN BHATTA,INR,"743,478",04-May-2026,"INR 743,478",60.0,Nihar Ranjan Behera,04-May-2026 09:03 AM,3526.pdf (401.00 KB),1,3162519,BIPIN KUMAR NAYAK,28-Oct-2025 07:26 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,Administrator,Internal,E.O. and Team,Nihar Ranjan Behera,12-Nov-2025 03:22 PM,12-Nov-2025 03:25 PM,techsummary_555698.pdf (577.78 KB),Finance,Tender opened by Tender Committee,Nihar Ranjan Behera,13-Nov-2025 11:42 AM,,BOQ Comparative Chart,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3164045,DILLIP KUMAR PADHI,28-Oct-2025 05:27 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3160660,JAGANNATH PANIGRAHI,27-Oct-2025 06:31 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3164590,KUMARI SAHOO,28-Oct-2025 08:42 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3155595,MAMATA PATRA,26-Oct-2025 07:02 PM,Rejected-AOC,As per Tender Committee decision,04-May-2026 09:03 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3155581,MANORANJAN JENA,28-Oct-2025 09:40 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3160624,PABITRA CHANDRA BEHERA,28-Oct-2025 08:19 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3155932,PANU SETHI,28-Oct-2025 12:50 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3162429,PRAMOD KUMAR DORA,28-Oct-2025 07:08 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 02:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3133222,PRIYARANJAN BHATTA,17-Oct-2025 08:01 PM,Accepted-AOC,As per Tender Committee decision,04-May-2026 09:03 AM,,,,,,,,,,,,,,AOC
