EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"1,990",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,26-Jun-2025 10:00 AM,08-Jul-2025 11:00 AM,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,Repairing of Bathing Step at Chhualiberna Pradhan Kanta in W.No.12,Repairing of Bathing Step at Chhualiberna Pradhan Kanta in W.No.12,Please refer Tender documents. ,NA ,"1,99,000",Civil Works - Others,NA ,Tender,90.0,30.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of required documents as per DTCN,Municipal Bodies||Belpahar Municipal Council,EO/BPHM02/25-26,2025_ORULB_114739_56,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,600.0,0.0,Nil,Nil,No,AOC,Nimai Charan Panda,Internal,,Nilakantha Kisan,09-Sep-2025 11:32 AM,finsummary_544274.pdf (256.50 KB),Nimai Charan Panda,Internal,,Nilakantha Kisan,31-Jul-2025 11:29 AM,techsummary_544274.pdf (256.50 KB),19-May-2026,INR 0,30.0,Nilakantha Kisan,19-May-2026 10:43 AM,15THFC.pdf (156.00 KB),1,2991625,JEETENDRA JAMDULIA,06-Jul-2025 09:06 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 10:44 AM,1.0,2991771.0,TANKADHAR KHAMARI,INR,0.0,Municipal Bodies||Belpahar Municipal Council,2025_ORULB_114739_56,EO/BPHM02/25-26,Repairing of Bathing Step at Chhualiberna Pradhan Kanta in W.No.12,Finance,ok,Nilakantha Kisan,25-Jul-2025 04:08 PM,finance_544274.pdf,BOQ Comparative Chart,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2992227,Satrughana Pande,07-Jul-2025 02:34 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 10:44 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2991495,SATYAJIT JENA,06-Jul-2025 07:23 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 10:44 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2991610,SUBHRAJEET JENA,06-Jul-2025 08:51 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 10:44 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2991771,TANKADHAR KHAMARI,07-Jul-2025 10:10 AM,Accepted-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 10:44 AM,,,,,,,,,,,,,,,,AOC
