Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
05-Mar-2026 05:00 PM,17-Mar-2026 11:00 AM,05-Mar-2026 05:00 PM,16-Mar-2026 05:00 PM,NA ,NA ,05-Mar-2026 05:00 PM,16-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents as per DTCN,Municipal Bodies||Patnagarh NAC,NACPTG/03(01-10)/2025-26,2026_ORULB_126867_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,Please refer Tender documents. ,NA ,"7,74,802",Civil Works - Others,Drain ,Tender,180.0,90.0,"Patnagarh,NAC",767025.0,NA ,NA ,NA ,"O/O - Executive Officer, Patnagarh NAC",No ,No,"Executive Officer, Patnagarh NAC","Patnagarh NAC, Balangir , Odisha . 767025",1,ICICI BANK,"7,748",Yes,percentage,1.0%,Nil,Nil,AOC,1,3431214,DOSALIN MISHRA,14-Mar-2026 09:28 PM,Rejected-AOC,RAJ KUMAR KUDEI selected in Lottery Process to execute the work Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,22-May-2026 04:24 PM,22-May-2026,"INR 774,027",90.0,Narayan Dandsena,22-May-2026 04:24 PM,Wo4.pdf (553.00 KB),Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,"Narayan Dandasena, Executive Officer",Internal,"Executive Officer, Municipal Engineer, Junior Engineer",Narayan Dandsena,22-May-2026 04:14 PM,techsummary_583896.pdf (514.56 KB),"Narayan Dandasena, Executive Officer",Internal,"Executive Officer, Municipal Engineer, Junior Engineer",Narayan Dandsena,22-May-2026 04:17 PM,finsummary_583896.pdf (514.56 KB),Municipal Bodies||Patnagarh NAC,2026_ORULB_126867_4,NACPTG/03(01-10)/2025-26,Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,1.0,3431032.0,RAJ KUMAR KUDEI,INR,"774,027",Finance,BID Open,Narayan Dandsena,22-May-2026 04:01 PM,finance_583896.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,.xls,BID BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,AOC,2,3431032,RAJ KUMAR KUDEI,14-Mar-2026 06:19 PM,Accepted-AOC,RAJ KUMAR KUDEI selected in Lottery Process to execute the work Repair and Covering of Drain from Prafulla Behera house to Mahadev Mandir at Badapada in ward No.04 under N.A.C. Patnagarh,22-May-2026 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
