Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"GST Certificate, PAN, Bidder RC (CDMS), Affidavit, Cost of Tender Paper, EMD",1.0,2nd Corrigendum,Date,,"46,000",Yes,fixed,,Nil,Nil,PHEO||PH Circle Balasore||PH Division Balasore,SEPHBLS-26 of 2025-26 Dt.12.11.2025,2025_PHEO_121420_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Balasore Town","Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Balasore Town",Please refer Tender documents. ,NA ,"45,07,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,Balasore Municipality,756001.0,NA ,NA ,NA ,"O/o the E.E. P.H. Division, Balasore",No ,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Superintending Engineer, PH Division, Balasore","Office of the Executive Engineer, P.H. Division, Balasore",18-Nov-2025 11:00 AM,16-Dec-2025 12:00 PM,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,18-Nov-2025 11:00 AM ,10-Dec-2025 05:00 PM ,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,AOC,PHEO||PH Circle Balasore||PH Division Balasore,2025_PHEO_121420_1,SEPHBLS-26 of 2025-26 Dt.12.11.2025,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Balasore Town",1.0,3300023.0,CLAVAX POWER PRIVATE LIMITED,INR,"3,831,294","Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore",Nabin Chandra Singh,18-May-2026 08:57 AM,techsummary_564996.pdf (229.46 KB),"Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore",Nabin Chandra Singh,18-May-2026 09:03 AM,finsummary_564996.pdf (229.46 KB),Finance,Technical and Financial bid opened,Nabin Chandra Singh,18-May-2026 08:52 AM,finance_564996.pdf,BOQ Comparative Chart,18-May-2026,"INR 3,831,294",60.0,Nabin Chandra Singh,18-May-2026 09:09 AM,AoC.pdf (2007.00 KB),Qualified through Transparent Lottery System,1,3302241,ABC CONSTRUCTIONS,15-Dec-2025 12:06 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:03 AM,AOC
,,.pdf,"Certificates, Formats, Affidavits, Schedules and other documents if any as per DTCN",2.0,3rd Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3300593,ANIL KUMAR SAHU,14-Dec-2025 05:54 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:03 AM,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3300023,CLAVAX POWER PRIVATE LIMITED,15-Dec-2025 12:24 PM,Accepted-AOC,Qualified through Transparent Lottery System,18-May-2026 09:09 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3254888,GSP POWER PROJECTS RETAIL DIVISION,27-Nov-2025 11:55 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:03 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3262168,RM ENTERPRISES,28-Nov-2025 08:02 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:03 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3303050,SRD ENERGY TREE PVT LTD,15-Dec-2025 12:53 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:03 AM,AOC
