Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,Opened,Sonali Sucharita Rout,27-Nov-2025 09:39 AM,,BOQ Comparative Chart,10-May-2026,"INR 1,152,436.684",60.0,Sonali Sucharita Rout,10-May-2026 09:51 PM,Tender_Comm.pdf (84.00 KB),Awarded,1.0,3247350.0,DILLIP KUMAR JENA,INR,"1,152,436.684",CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,2025_CERWI_121438_38,Online DKL-08/2025-26,S/R to Ghatipiri Kalikaprasad road for the year 2025-26,1,3247238,AKRURA SAHOO,22-Nov-2025 09:13 PM,Rejected-Finance,Not Awarded,10-May-2026 09:49 PM,SE,Internal,DAO Estimator,Sonali Sucharita Rout,10-May-2026 09:45 PM,techsummary_565239.pdf (83.63 KB),SE,Internal,DAO Estimator,Sonali Sucharita Rout,10-May-2026 09:49 PM,finsummary_565239.pdf (83.63 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD in online mode, RC, PAN, GSTIN, Affidavit and others as per DTCN",CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,Online DKL-08/2025-26,2025_CERWI_121438_38,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"13,560",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"SE, RW Division, Dhenkanal","SE, RW Division, Dhenkanal",S/R to Ghatipiri Kalikaprasad road for the year 2025-26,S/R to Ghatipiri Kalikaprasad road for the year 2025-26,Please refer Tender documents. ,NA ,"13,56,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Dhenkanal,759001.0,NA ,NA ,NA ,"SE, RW Division, Dhenkanal",No ,No,"6,000",0.0,Nil,Nil,No,18-Nov-2025 09:00 AM,24-Nov-2025 04:00 PM,18-Nov-2025 09:00 AM,24-Nov-2025 02:00 PM,NA ,NA ,18-Nov-2025 09:00 AM,24-Nov-2025 02:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,3246995,ANGADA KUMAR NAYAK,23-Nov-2025 01:36 PM,Rejected-Finance,Not Awarded,10-May-2026 09:49 PM,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,3248234,A R CONSTRUCTION PROP. ASHUTOSH SAHOO,24-Nov-2025 12:03 AM,Rejected-Finance,Not Awarded,10-May-2026 09:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,3247338,Chadan Maharana,23-Nov-2025 12:17 AM,Rejected-Finance,Not Awarded,10-May-2026 09:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,3247350,DILLIP KUMAR JENA,23-Nov-2025 12:39 AM,Accepted-AOC,Awarded,10-May-2026 09:51 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,3249351,Santosh Kumar Panda,24-Nov-2025 11:50 AM,Rejected-Finance,Not Awarded,10-May-2026 09:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
