Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"GM(Electrical), OMC Ltd.","Office of the GM(Elect), OMC Ltd., Bhubaneswar",Electrical repair and maintenance works of OMC Head Office and other ancillary buildings at Bhubaneswar in the district of Khordha,Electrical repair and maintenance works of OMC Head Office and other ancillary buildings at Bhubaneswar in the district of Khordha,"RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requirements. ",NA ,"15,60,000",Electrical Works,NA ,Tender,180.0,365.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,"16,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requireme","7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,16-Sep-2025 06:00 PM,04-Oct-2025 11:00 AM,16-Sep-2025 06:00 PM,03-Oct-2025 05:00 PM,NA ,NA ,16-Sep-2025 06:00 PM,03-Oct-2025 05:00 PM,29-Oct-2025 04:40 PM,Orissa Mining Corporation,NIT No. 04/OMC/ELECT/2025,2025_OMC_118132_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,3103686.0,SARADA TECHNO SERVICES,INR,"1,240,824.66",31-Dec-2025,"INR 1,240,824.66",365.0,Satyajit Jena,20-May-2026 02:08 PM,AOC5.pdf (821.00 KB),Finance,FINANCIAL BIDS OF ALL 12 BIDDERS OPENED.,Jyoti Bikash Prusty,29-Oct-2025 04:50 PM,,BOQ Comparative Chart,Orissa Mining Corporation,2025_OMC_118132_5,NIT No. 04/OMC/ELECT/2025,Electrical repair and maintenance works of OMC Head Office and other ancillary buildings at Bhubaneswar in the district of Khordha,R K PANDA,Internal,S JENA S PADHI B K PATRA,Satyajit Jena,01-Dec-2025 11:48 AM,finsummary_552815.pdf (304.59 KB),Technical,TECHNICAL BIDS OF ALL 12 BIDDERS HAVE BEEN OPENED.,Shreejit Das,04-Oct-2025 02:31 PM,,R K PANDA,Internal,S JENA S PADHI BANITA PATRA,Satyajit Jena,29-Oct-2025 04:37 PM,29-Oct-2025 04:40 PM,techsummary_552815.pdf (927.41 KB),1,3102899,ABHIJEET CONSTRUCTION,29-Sep-2025 05:51 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3100604,AB POWER,25-Sep-2025 07:23 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3107248,AKSHAYA KUMAR DAS,03-Oct-2025 02:10 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3101328,Astronea Infratech Private Limited,27-Sep-2025 09:19 AM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3101125,DEBASISH KUMAR KAR,26-Sep-2025 04:21 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3102794,JAGANNATH ENTERPRISES,03-Oct-2025 03:36 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3102575,MESSERS TATHAGATA ENGINEERING,29-Sep-2025 12:45 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3101809,M/S DEEPANA ELECTRICALS & CONSULTANCY,28-Sep-2025 12:54 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3107600,M/S GANGA ELECTRIC,03-Oct-2025 04:05 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3103686,SARADA TECHNO SERVICES,30-Sep-2025 05:37 PM,Accepted-AOC,BEING L-1,20-May-2026 02:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3107341,SK SOAEB ALLI,03-Oct-2025 03:56 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3098202,Sonatech Infosolutions Pvt Ltd,01-Oct-2025 10:22 AM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:48 AM,AOC
