Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
09-May-2026,"INR 1,080,408",60.0,Pravas Ranjan Rout,09-May-2026 12:30 PM,14.pdf (1082.00 KB),1,3206671,Ashok Dash,10-Nov-2025 01:34 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,1.0,3203726.0,Shakti Swar,INR,"1,080,408",CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,2025_CERWI_120388_14,Online Tender/12/RWDBNJ/2025-26,S/R to Jaganathpur Sasan to Bakarakote road under Special Repair to Roads for the year 2025-26.,Finance,Lottery,Pravas Ranjan Rout,21-Nov-2025 12:10 PM,finance_560252.pdf,BOQ Comparative Chart,Tribhuban Kanhar,Internal,"DAO,Estimator",Pravas Ranjan Rout,09-May-2026 12:20 PM,finsummary_560252.pdf (1082.30 KB),Tribhuban Kanhar,Internal,,Pravas Ranjan Rout,21-Nov-2025 12:15 PM,techsummary_560252.pdf (717.12 KB),AOC,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN, Electrical JVA and all other Document as per DTCN",1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,Online Tender/12/RWDBNJ/2025-26,2025_CERWI_120388_14,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"12,800",Yes,fixed,,Nil,Nil,"S.E, R.W Division, Bhanjanagar","O/O the S.E, R.W Division, Bhanjanagar",S/R to Jaganathpur Sasan to Bakarakote road under Special Repair to Roads for the year 2025-26.,S/R to Jaganathpur Sasan to Bakarakote road under Special Repair to Roads for the year 2025-26.,S/R to Jaganathpur Sasan to Bakarakote road under Special Repair to Roads for the year 2025-26. ,NA ,"12,70,918",Civil Works - Roads,NA ,Tender,90.0,60.0,Bhanjanagar,761126.0,NA ,NA ,NA ,"O/O the S.E, R.W Division, Bhanjanagar",No ,No,31-Oct-2025 06:55 PM,11-Nov-2025 11:00 AM,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,31-Oct-2025 06:55 PM ,07-Nov-2025 03:00 PM ,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,AOC
,,,,,,2,3202474,Bidyadhara Sahu,10-Nov-2025 11:34 AM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3207369,CHUMUKI PANIGRAHY,10-Nov-2025 02:35 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3201027,Dibakar Jena,09-Nov-2025 03:48 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3204874,Dipak Kumar Nayak,10-Nov-2025 08:44 AM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3186107,D. Pandaba Patro,05-Nov-2025 09:28 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3188113,GATI KRUSHNA SAHU,06-Nov-2025 12:47 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3205285,HADU NAIK,10-Nov-2025 01:48 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3194637,Hari Chandra Nayak,08-Nov-2025 11:15 AM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3201759,JASMIN SAHU,09-Nov-2025 02:30 PM,Rejected-AOC,2nd,09-May-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
