Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,6 nos bidder participated,Tapan Kumar Badnayak,10-Nov-2025 09:14 PM,,BOQ Comparative Chart,1,3182560,DOLAMANI CHOUDHURY,05-Nov-2025 07:56 AM,Rejected-Finance,As per transparent lottery system,23-May-2026 08:03 PM,CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Kesinga,2025_CERWI_120160_28,RWKSNG-online-06/25-26,S/R to PWD. Road Sadingtara Road 1/000 to 2/000 for the year 2025-26,1.0,3178488.0,SHASHI BHUSAN PRAHARAJ,INR,"504,299",23-May-2026,"INR 504,299",30.0,Kanan Pradhan,23-May-2026 08:05 PM,2973.pdf (490.00 KB),Kanan Pradhan,Internal,,Kanan Pradhan,23-May-2026 08:00 PM,techsummary_558870.pdf (509.31 KB),Kanan Pradhan,Internal,,Kanan Pradhan,23-May-2026 08:03 PM,finsummary_558870.pdf (509.31 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"TPC, EMD, GSTIN, PAN Card, RC, Affidavits NRC, and required documents as DTCN",CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Kesinga,RWKSNG-online-06/25-26,2025_CERWI_120160_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,27-Oct-2025 04:00 PM,10-Nov-2025 11:00 AM,27-Oct-2025 04:00 PM,07-Nov-2025 11:00 AM,27-Oct-2025 04:00 PM ,03-Nov-2025 11:00 AM ,27-Oct-2025 04:00 PM,07-Nov-2025 11:00 AM,Superintending Engineer,"RURAL WORKS DIVISION, KESINGA","4,000",0.0,Nil,Nil,No,S/R to PWD. Road Sadingtara Road 1/000 to 2/000 for the year 2025-26,S/R to PWD. Road Sadingtara Road 1/000 to 2/000 for the year 2025-26,Please refer Tender documents. ,NA ,"5,93,223",Civil Works - Roads,NA ,Tender,90.0,30.0,KESINGA,766012.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KESINGA",No ,No,1.0,ICICI BANK,"6,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,2,3180203,RAJ KISHOR BHOI,05-Nov-2025 12:35 PM,Rejected-Finance,As per transparent lottery system,23-May-2026 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,3,3190783,SANTANU SWAIN,07-Nov-2025 12:18 AM,Rejected-Finance,As per transparent lottery system,23-May-2026 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3178488,SHASHI BHUSAN PRAHARAJ,04-Nov-2025 01:22 AM,Accepted-AOC,As per transparent lottery system,23-May-2026 08:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3181894,SURENDRA KUMAR RANA,06-Nov-2025 12:10 AM,Rejected-Finance,As per transparent lottery system,23-May-2026 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3184285,UPENDRA KUMAR BHOI,05-Nov-2025 09:28 PM,Rejected-Finance,As per transparent lottery system,23-May-2026 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
