Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-SAMAPRAVA BARIHA 3-UMESH CHANDRA BHOI 4-HAIMABATI SA,Arun Kumar Pandey,18-Apr-2026 07:36 PM,20-Apr-2026 09:00 AM,techsummary_585471.pdf (105.43 KB),Finance,Total No. of 2 nos bidder accepted for financial evaluation process.,Umesh Chandra Bhoi,21-Apr-2026 11:15 AM,,BOQ Comparative Chart,1,3440685,BALBIR SINGH GOG,25-Mar-2026 01:17 PM,Accepted-AOC,1st lowest,21-May-2026 01:38 PM,21-May-2026,"INR 1,377,595",60.0,Arun Kumar Pandey,21-May-2026 01:38 PM,AOCMPHBARGARH.pdf (339.00 KB),1.0,3440685.0,BALBIR SINGH GOG,INR,"1,377,595",Technical,Total No. of 2 nos bidder accepted for technical evaluation process.,Umesh Chandra Bhoi,26-Mar-2026 11:51 AM,,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2026_EICCL_127348_7,IFB-SE PWD-26 OF 2025-26,"S/R to MPH Bargarh such as providing water proofing treatment, repair to wooden flooring and fixing of doors for the year 2025-26",Arun Kumar Pandey,Internal,1-VINIT KUMAR 2-SAMAPRAVA BARIHA 3-UMESH CHANDRA BHOI 4-HAIMABATI SA,Arun Kumar Pandey,21-May-2026 01:36 PM,finsummary_585471.pdf (338.70 KB),AOC,1,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, Affidavit and other DOC as per DTCN",17-Mar-2026 03:00 PM,26-Mar-2026 11:30 AM,17-Mar-2026 03:00 PM,25-Mar-2026 05:00 PM,17-Mar-2026 03:00 PM ,25-Mar-2026 05:00 PM ,17-Mar-2026 03:00 PM,25-Mar-2026 05:00 PM,20-Apr-2026 09:00 AM,SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH","6,000",0.0,Nil,Nil,No,"16,984",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-26 OF 2025-26,2026_EICCL_127348_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"S/R to MPH Bargarh such as providing water proofing treatment, repair to wooden flooring and fixing of doors for the year 2025-26",BUILDING WORK (CIVIL),PLEASE REFER THE TENDER DOCUMENTS ,NA ,"16,98,428",Civil Works - Buildings,NA ,Tender,90.0,60.0,BARGARH,768028.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,2,3441029,DINABANDHU BHOSAGAR,25-Mar-2026 04:44 PM,Rejected-AOC,2nd lowest,21-May-2026 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
