Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY","O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY","5,000",Yes,fixed,,Nil,Nil,Municipal Bodies||Keonjhargarh Municipal Council,ODULB_KGM_21/2025-2026,2026_ORULB_125106_50,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,S/R and Road with Paver Block from Tulasi Patra house to Arjun Naik house in Ward No-03,S/R and Road with Paver Block from Tulasi Patra house to Arjun Naik house in Ward No-03,Please refer Tender documents. ,NA ,"5,00,000",Civil Works - Others,NA ,Tender,90.0,120.0,KEONJHARGARH MUNICIPALITY,758001.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY",No ,No,"4,720",0.0,Nil,Nil,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GST, REGISTRATION CERTIFICATE, AFFIDAVIT AND OTHER AS PER DTCN",31-Jan-2026 03:00 PM,11-Feb-2026 11:00 AM,31-Jan-2026 03:00 PM,10-Feb-2026 05:00 PM,31-Jan-2026 03:00 PM ,05-Feb-2026 05:00 PM ,31-Jan-2026 03:00 PM,10-Feb-2026 05:00 PM,AOC,"EO, KEONJHARGARH",Internal,eo,Lalit Kumar Naik,08-May-2026 01:29 PM,finsummary_578572.pdf (105.77 KB),"EO, KEONJHARGARH",Internal,eo,Lalit Kumar Naik,08-May-2026 01:27 PM,techsummary_578572.pdf (105.77 KB),08-May-2026,"INR 405,319",120.0,Lalit Kumar Naik,08-May-2026 01:31 PM,subratsethi.pdf (106.00 KB),work order loaded,Municipal Bodies||Keonjhargarh Municipal Council,2026_ORULB_125106_50,ODULB_KGM_21/2025-2026,S/R and Road with Paver Block from Tulasi Patra house to Arjun Naik house in Ward No-03,1.0,3391155.0,SUBRAT KUMAR SETHY,INR,"405,319",1,3391155,SUBRAT KUMAR SETHY,10-Feb-2026 04:11 PM,Accepted-AOC,qualified,08-May-2026 01:31 PM,Finance,02 nos bidder,Lalit Kumar Naik,13-Feb-2026 04:37 PM,finance_578572.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3390337,SURAJ KUMAR PATRA,10-Feb-2026 01:39 PM,Rejected-AOC,disqualified,08-May-2026 01:31 PM,,,,,,,AOC
