Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,3303744,BASUBHAGNI PRADHAN,15-Dec-2025 02:33 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,3303011,Beda Prakash Biswal,15-Dec-2025 01:23 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,13,3298594,Bhabani Shankar Rout,13-Dec-2025 05:36 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,14,3296799,Bhaskar Chandra Pradhan,12-Dec-2025 11:24 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,15,3302112,BINAYA KUMAR ROUT,14-Dec-2025 09:26 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,16,3302672,DEBASHIS BISWAL,15-Dec-2025 01:28 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,17,3296566,DEEPAK MANDAL,11-Dec-2025 11:18 PM,Rejected-Technical,Disqualified due to in affidavit it is mentioned i am A class engineer contractor and i am eligible for exemption of EMD but clearly not mentioned regarding not yet availed the facility for more than two works during current financial year,07-Feb-2026 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,18,3304201,DILIP KUMAR SAMAL,15-Dec-2025 04:11 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,19,3302303,DINESH KUMAR PANY,15-Dec-2025 08:05 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,20,3303555,DIPAK KUMAR JENA,15-Dec-2025 01:53 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,21,3296417,DIPAK KUMAR PRATAP,11-Dec-2025 09:45 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,22,3297336,GURU PRASAD RAY,12-Dec-2025 07:28 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,23,3297142,gyanaranjan behera,12-Dec-2025 12:24 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,24,3303690,KAMALA KANTA NAYAK,15-Dec-2025 03:17 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,25,3301983,KISHORE KUMAR MOHANTY,14-Dec-2025 08:41 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,26,3297995,Kshitish Kumar Choudhury,14-Dec-2025 09:07 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,27,3302143,MAHESWARI JENA,14-Dec-2025 10:06 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,28,3302603,MANASA RANJAN BISWAL,15-Dec-2025 11:40 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,29,3301650,NIRAKAR SAMAL,14-Dec-2025 08:24 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,30,3302565,Pradipta Kishore Chand,15-Dec-2025 11:19 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,31,3300080,PRANAB KUMAR BISWAL,13-Dec-2025 06:52 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,32,3297645,PRIYANSU DHAL,12-Dec-2025 06:37 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,33,3295638,PROJOLITA DASH,11-Dec-2025 04:34 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,34,3304380,PRUTHI RANJAN NAYAK,15-Dec-2025 04:37 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,35,3295606,RAJESH PANIGRAHI,12-Dec-2025 02:11 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,36,3297387,RAKESH KUMAR SAHU,12-Dec-2025 06:52 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,37,3296011,Rishab parida,11-Dec-2025 06:40 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,38,3298289,SAMPURNA KUMAR DAS,13-Dec-2025 01:05 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,39,3299745,SANUJA KUMAR DAS,13-Dec-2025 10:29 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,40,3302805,SARASWAT MISHRA,15-Dec-2025 12:13 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,41,3303832,SASANK SEKHAR PARIDA,15-Dec-2025 02:50 PM,Rejected-Technical,Disqualified due to GST cancelled suomoto since 29 April 2025,07-Feb-2026 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,42,3290558,SATYABRATA DHAL,08-Dec-2025 09:19 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,43,3300083,SATYAJIT BAUG,13-Dec-2025 06:40 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,44,3300834,SATYANARAYAN DAS,14-Dec-2025 11:44 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,45,3298099,Shantanu Maity,13-Dec-2025 05:03 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,46,3297263,SHIBASHANKAR SENAPATI,12-Dec-2025 02:58 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,47,3295405,SOUMYA SAMIT JENA,11-Dec-2025 03:30 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,48,3303331,SUMAN PRIYADARSANI MOHANTY,15-Dec-2025 03:59 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,49,3297027,SUVENDU PANDA,12-Dec-2025 12:22 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,50,3299803,SWARAJ KESHARI PARIDA,13-Dec-2025 09:53 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,51,3303661,TANMAYA BISWAL,15-Dec-2025 02:14 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,52,3300541,Tapas Ranjan Sahoo,14-Dec-2025 12:40 AM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,53,3301204,TAPASWINI MOHARANA,14-Dec-2025 02:09 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,54,3298749,TUSHAR KINKAR HANSDA,12-Dec-2025 08:55 PM,Rejected-Finance,defeated in transparent lottery,27-Mar-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
