EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"12,30,000",Yes,fixed,,Nil,Nil,Improvement to Jaleswar-Batagram-Chandaneswar road (SH-57) from Ch.24/000 km to 35/673 km in the district of Balasore under State Plan,Improvement to Jaleswar-Batagram-Chandaneswar road (SH-57) from Ch.24/000 km to 35/673 km in the district of Balasore under State Plan,Please refer Tender documents. ,NA ,"12,29,89,970",Civil Works - Roads,NA ,Tender,90.0,365.0,Balasore-II Division,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","Chief Engineer, Roads-I, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",22-Aug-2025 11:00 AM,09-Sep-2025 11:30 AM,22-Aug-2025 11:00 AM,08-Sep-2025 05:30 PM,NA ,NA ,22-Aug-2025 11:00 AM,08-Sep-2025 05:30 PM,15-Nov-2025 11:30 AM,EIC-CIVIL,CE-ROADS-I-10/2025-26,2025_EICCL_117206_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC,1,3069707,DEBABRATA SAMAL,08-Sep-2025 05:09 PM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,14-May-2026,"INR 104,553,774",365.0,Pradipta Kumar Nayak,14-May-2026 03:33 PM,JBS_Agrt.pdf (3250.00 KB),564P1 of 2025-26,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,12-Nov-2025 03:26 PM,15-Nov-2025 11:30 AM,techsummary_550213.pdf (298.47 KB),Finance,Opening,Pradipta Kumar Nayak,15-Nov-2025 12:15 PM,,BOQ Comparative Chart,EIC-CIVIL,2025_EICCL_117206_7,CE-ROADS-I-10/2025-26,Improvement to Jaleswar-Batagram-Chandaneswar road (SH-57) from Ch.24/000 km to 35/673 km in the district of Balasore under State Plan,Technical,Opening,Pradipta Kumar Nayak,09-Sep-2025 04:35 PM,,EIC Civil Roads-I,Internal,,Pradipta Kumar Nayak,14-May-2026 03:29 PM,finsummary_550213.pdf (3250.37 KB),1.0,3060875.0,MESSERS ADAITYA CONSTRUCTION COMPANY,INR,"104,553,774",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3060875,MESSERS ADAITYA CONSTRUCTION COMPANY,07-Sep-2025 08:00 PM,Accepted-AOC,Selected as L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3064128,M/S KAMALAKANTA PANDA,08-Sep-2025 08:13 AM,Rejected-AOC,L2 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3067043,M/S RAJ CONSTRUCTION,07-Sep-2025 12:11 PM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3065726,M/S SANTOSH KUMAR KHANDELWAL,08-Sep-2025 09:15 AM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3067998,MS TAJ CONSTRUCTION,08-Sep-2025 01:53 PM,Rejected-Technical,Disqualified,12-Nov-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3067440,Rakesh Agarwalla,07-Sep-2025 10:37 PM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3065886,RANJIT KUMAR BISWAL,08-Sep-2025 01:36 PM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3065707,ROHAN DAS,08-Sep-2025 01:00 PM,Rejected-AOC,L1 bidder,14-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
