Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Dasaratha Hembam,Internal,,DASARATHA HEMBRAM,02-May-2026 01:38 PM,techsummary_587922.pdf (429.41 KB),08-May-2026,"INR 992,744",30.0,DASARATHA HEMBRAM,12-May-2026 12:03 PM,AOC.pdf (1146.00 KB),"Fabrication, Supply and Erection of 4Nos. Scouring Sluice Gates and its accessories of Chutarghat Check Dam in Sohela Block under Minor Irrigation Division, Padampur for the Year 2025-26",1,3463414,ABHISEKH ENTERPRISERS,24-Apr-2026 11:26 AM,Accepted-AOC,1st lowest Bidder qualified in lottery process,12-May-2026 12:03 PM,Finance,Admitted for further evaluation process,DASARATHA HEMBRAM,02-May-2026 01:27 PM,finance_587922.pdf,BOQ Comparative Chart,1.0,3463414.0,ABHISEKH ENTERPRISERS,INR,"992,744","Chief Engineer Mech - WR Bhubaneswar||SE, Mechanical, MIP, Hirakud||EE, Stores and Mech Divn, Hirakud",2026_CEMWR_128170_1,SE/MDH/03/2026-27,"Fabrication, Supply and Erection of 4Nos. Scouring Sluice Gates and its accessories of Chutarghat Check Dam in Sohela Block under Minor Irrigation Division, Padampur for the Year 2025-26",Dasaratha Hembram,Internal,,DASARATHA HEMBRAM,02-May-2026 04:47 PM,finsummary_587922.pdf (429.41 KB),AOC,"Fabrication, Supply and Erection of 4Nos. Scouring Sluice Gates and its accessories of Chutarghat Check Dam in Sohela Block under Minor Irrigation Division, Padampur for the Year 2025-26","Fabrication, Supply and Erection of 4Nos. Scouring Sluice Gates and its accessories of Chutarghat Check Dam in Sohela Block under Minor Irrigation Division, Padampur for the Year 2025-26",Please refer Tender documents. ,NA ,"9,92,744",Mechanical Works,NA ,Tender,90.0,30.0,Chutarghat Check Dam in Sohela block,768033.0,NA ,NA ,NA ,"O/o The SE, Mechanical Division, Hirakud",No ,No,Superintending Engineer,"O/o The SE, Mechanical Division, Hirakud",1.0,Date and Time Corrigendum,Date,,1.0,ICICI BANK,"Chief Engineer Mech - WR Bhubaneswar||SE, Mechanical, MIP, Hirakud||EE, Stores and Mech Divn, Hirakud",SE/MDH/03/2026-27,2026_CEMWR_128170_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Apr-2026 10:00 AM,28-Apr-2026 11:00 AM,17-Apr-2026 10:00 AM,27-Apr-2026 05:30 PM,17-Apr-2026 10:00 AM ,27-Apr-2026 05:30 PM ,17-Apr-2026 10:00 AM,27-Apr-2026 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, EPF, ESI AND ALL OTHER DOCUMENTS AS PER DTCN","10,000",No,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3464511,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",25-Apr-2026 07:00 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3465793,ARATI INDUSTRIAL ENTERPRISERS,27-Apr-2026 03:59 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3461231,BANASHREE BHUYAN,27-Apr-2026 08:03 AM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3464580,BASUDEV PANIGRAHI,26-Apr-2026 02:34 PM,Rejected-AOC,2nd lowest Bidder qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3460867,LAXMIDHRA BHUYAN,26-Apr-2026 01:58 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3461779,M/S Abirvab Steel Product,25-Apr-2026 05:46 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3457778,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,26-Apr-2026 07:57 PM,Rejected-AOC,3rd lowest Bidder qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3462297,M/S Ashreebad Fabricators,27-Apr-2026 03:30 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3457818,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,26-Apr-2026 05:45 PM,Rejected-AOC,Not qualified in lottery process,12-May-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
