S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3406450.0,P. G. Construction,INR,"18,505,426",Technical,Three no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,24-Feb-2026 12:55 PM,,WATCO Bhubaneswar,2026_WATCO_125205_1,WATCO (W)-27(03)/2025-26 Dtd.28.01.2026,Construction of 5.00 Lakh liter ESR at Adarsh Nagar under Sundargarh Municipality area,Managing Director,Internal,,JAYALAXMI BISWAL,07-May-2026 02:45 PM,finsummary_578283.pdf (488.23 KB),Managing Director,Internal,,JAYALAXMI BISWAL,09-Apr-2026 10:09 AM,10-Apr-2026 11:30 AM,techsummary_578283.pdf (5554.12 KB),Finance,Two no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,10-Apr-2026 11:57 AM,,BOQ Comparative Chart,07-May-2026,"INR 18,505,426",365.0,JAYALAXMI BISWAL,07-May-2026 02:49 PM,AOC.pdf (1427.00 KB),1,3406522,ANUP KUMAR GUPTA,21-Feb-2026 12:15 PM,Rejected-AOC,Not a lowest bidder,07-May-2026 02:49 PM,AOC,"1,97,000",Yes,fixed,,Nil,Nil,WATCO Bhubaneswar,WATCO (W)-27(03)/2025-26 Dtd.28.01.2026,2026_WATCO_125205_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2571444","11,800",Nil,Nil,No,1.0,ICICI BANK,Construction of 5.00 Lakh liter ESR at Adarsh Nagar under Sundargarh Municipality area,Construction of 5.00 Lakh liter ESR at Adarsh Nagar under Sundargarh Municipality area,Please refer Tender documents. ,NA ,"1,97,37,000",Civil Works - Others,NA ,Tender,120.0,365.0,Adarsh Nagar under Sundargarh Municipality,770001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",07-Feb-2026 05:00 PM,24-Feb-2026 12:30 PM,07-Feb-2026 05:00 PM,21-Feb-2026 05:00 PM,07-Feb-2026 05:00 PM ,12-Feb-2026 05:00 PM ,07-Feb-2026 05:00 PM,21-Feb-2026 05:00 PM,10-Apr-2026 11:30 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3406494,Ashish Kumar Behera,21-Feb-2026 11:56 AM,Rejected-Technical,Technically disqualified,09-Apr-2026 10:09 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3406450,P. G. Construction,21-Feb-2026 03:23 PM,Accepted-AOC,Lowest bidder,07-May-2026 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC
