Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
CGM(CP),Internal,"Sr.Manager(Geo),CP",Nandini Nibedita Pal,23-Mar-2026 12:43 PM,finsummary_576975.pdf (564.88 KB),Orissa Mining Corporation,2026_OMC_124810_1,OMC/E-PROC/CP/035/2025-26 Dated. 22/01/2026,"Supply, installation, and commissioning of Online Ambient Noise Monitoring System (OANMS) along with its Operations and Comprehensive Maintenance at Kodingamali Bauxite Mine of OMC.",25-May-2026,"INR 418,900",90.0,Nandini Nibedita Pal,25-May-2026 12:04 PM,LOAOANMS.pdf (233.00 KB),Awarded for the work including GST,1.0,3382338.0,GOLAK INFO AND CONSULTANCY PRIVATE LIMITED,INR,"418,900",Finance,Opening summary,Nandini Nibedita Pal,06-Mar-2026 05:14 PM,finance_576975.pdf,BOQ Comparative Chart,1,3401146,Aurassure Private Limited,17-Feb-2026 07:31 PM,Rejected-Technical,"As per Clause no. 8.7.4 of ITB , EMD exemption is not coming under similar category of manufacturing of tendered item.",17-Mar-2026 05:00 PM,CGM(CP),Internal,"Sr.Manager(GEO),CP",Nandini Nibedita Pal,17-Mar-2026 05:00 PM,techsummary_576975.pdf (564.88 KB),AOC,"13,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum 2,Date,,22-Jan-2026 06:00 PM,21-Feb-2026 05:00 PM,22-Jan-2026 06:00 PM,21-Feb-2026 03:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,21-Feb-2026 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GSTIN,Rate of GST and other dcuments as per DTCN",0.0,0.0,Nil,Nil,No,1.0,ICICI BANK,Orissa Mining Corporation,OMC/E-PROC/CP/035/2025-26 Dated. 22/01/2026,2026_OMC_124810_1,Yes,Limited,Item Rate,Goods,1.0,No,No,Online,No,No,No,"Supply, installation, and commissioning of Online Ambient Noise Monitoring System (OANMS) along with its Operations and Comprehensive Maintenance at Kodingamali Bauxite Mine of OMC.","Supply, installation, and commissioning of Online Ambient Noise Monitoring System (OANMS) along with its Operations and Comprehensive Maintenance at Kodingamali Bauxite Mine of OMC.",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,90.0,Kodingamali Bauxite Mine of OMC,765013.0,NA ,NA ,NA ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3382338,GOLAK INFO AND CONSULTANCY PRIVATE LIMITED,17-Feb-2026 01:42 PM,Accepted-AOC,Awarded for the work including GST,25-May-2026 12:04 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,Price bid,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3396091,SWACCH GREEN INFO TECH PRIVATE LIMITED,16-Feb-2026 07:08 PM,Rejected-AOC,Other than L1,25-May-2026 12:04 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3394670,Tronixware Design And Research Lab Pvt. Ltd.,16-Feb-2026 05:56 PM,Rejected-AOC,Other than L1,25-May-2026 12:04 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
