Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN","58,830",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,07-Feb-2026 06:00 PM,20-Feb-2026 11:00 AM,07-Feb-2026 06:00 PM,19-Feb-2026 05:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,19-Feb-2026 05:00 PM,07-Mar-2026 01:15 PM,Rourkela Municipal Corporation,MC/RMC/09/2026,2026_RMC_125724_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Drain From Asha House to Main Drain Via Arjun Bag House Ward No 16 RMC, Rourkela.",Civil Work,Please refer Tender documents. ,NA ,"58,83,000",Civil Works - Others,NA ,Tender,90.0,120.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,"10,000",Nil,Nil,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",AOC,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,07-Mar-2026 01:07 PM,07-Mar-2026 01:15 PM,techsummary_580178.pdf (594.53 KB),1,3402110,AKSHAYA KUMAR PRAHARAJ,19-Feb-2026 01:22 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Mar-2026 11:07 AM,1.0,3402058.0,MANOJ KUMAR NAYAK,INR,"5,883,303.79",11-May-2026,"INR 5,883,303.79",120.0,Manas Biswal,11-May-2026 12:40 PM,BID09.pdf (617.00 KB),Awarded to Manoj Kumar Nayak,Finance,EMD refund,Manas Biswal,11-May-2026 12:27 PM,finance_580178.pdf,BOQ Comparative Chart,Rourkela Municipal Corporation,2026_RMC_125724_1,MC/RMC/09/2026,"Construction of Drain From Asha House to Main Drain Via Arjun Bag House Ward No 16 RMC, Rourkela.",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,11-May-2026 12:36 PM,finsummary_580178.pdf (617.49 KB),Technical,Financial Opening,Birendra Nanda,07-Mar-2026 11:07 AM,technical_580178.pdf,AOC
2.0,Finance,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3393133,BIBHU BUSAN BEURA,12-Feb-2026 03:14 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3404148,DEBENDRA KUMAR JENA,19-Feb-2026 01:49 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3403707,DEEPAK KUMAR ROUT,19-Feb-2026 11:51 AM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3402000,HEMA MINZ,18-Feb-2026 12:38 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3402091,KAILASH CHANDRA SAMAL,18-Feb-2026 01:00 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3394378,KALANDI CHARAN SWAIN,14-Feb-2026 10:42 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3402058,MANOJ KUMAR NAYAK,18-Feb-2026 12:47 PM,Accepted-AOC,By The Tender Committee,11-May-2026 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3404415,PRATIK BHUYAN,19-Feb-2026 03:20 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3402121,SRI MRINAL KUMAR DUTTA,18-Feb-2026 01:16 PM,Rejected-Finance,By The Tender Committee,11-May-2026 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
