Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,Admitted,Sanjukta Kumari Raipatro,30-Oct-2024 11:34 AM,finance_508897.pdf,BOQ Comparative Chart,Commissioner,Internal,Executive Engineer Junior Engineer,JAYANTA KUMAR PARIDA,13-May-2026 12:00 PM,techsummary_508897.pdf (559.01 KB),13-May-2026,"INR 1,045,012",90.0,JAYANTA KUMAR PARIDA,13-May-2026 12:09 PM,298_211_1.pdf (357.00 KB),As per estimated rate,Municipal Bodies||Brahmapur Municipal Corporation,2024_ORULB_105443_211,BeMC (BAM)/ 298/ 2024-2025,Const of R.C.C drain with cover slab and C.C Road at Linjaraj nagar 1 st lane at W.N-27,1,2585605,SANGRAM KESHARI SAHU,20-Oct-2024 04:04 PM,Accepted-AOC,Accepted,13-May-2026 12:09 PM,Commissioner,Internal,Executive Engineer Junior Engineer,JAYANTA KUMAR PARIDA,13-May-2026 12:04 PM,finsummary_508897.pdf (404.75 KB),1.0,2585605.0,SANGRAM KESHARI SAHU,INR,"1,045,012",AOC,1,ICICI BANK,"Commissioner,","Berhampur Municipal Corporation, Berhampur",Const of R.C.C drain with cover slab and C.C Road at Linjaraj nagar 1 st lane at W.N-27,Const of R.C.C drain with cover slab and C.C Road at Linjaraj nagar 1 st lane at W.N-27,Please refer tender documents ,NA ,"10,14,671",Civil Works - Others,NA ,Tender,120.0,90.0,"Berhampur Municipal Corporation, Berhampur",760002.0,NA ,NA ,NA ,Berhampur Municipal Corporation,No ,No,Municipal Bodies||Brahmapur Municipal Corporation,BeMC (BAM)/ 298/ 2024-2025,2024_ORULB_105443_211,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, BID COST, EMD AND REGISTRATION ETC AS PER DTCN","10,147",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,09-Oct-2024 03:00 PM,25-Oct-2024 11:30 AM,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,09-Oct-2024 03:00 PM ,15-Oct-2024 02:00 PM ,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,2585585,SAROJ KUMAR SAHU,20-Oct-2024 03:35 PM,Rejected-Finance,Rejected,13-May-2026 12:04 PM,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
