Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
12-Mar-2025 06:30 PM,10-Apr-2025 11:30 AM,12-Mar-2025 06:30 PM,09-Apr-2025 05:00 PM,12-Mar-2025 06:30 PM ,17-Mar-2025 05:00 PM ,12-Mar-2025 06:30 PM,09-Apr-2025 05:00 PM,07-May-2025 04:30 PM,Selection of Consultant for preparation of DPR for Outer Ring Road of Bhubaneswar,Selection of Consultant for preparation of DPR for Outer Ring Road of Bhubaneswar,Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,120.0,365.0,Bhubaneswar,751012.0,Video Conferencing ,Through Video Conferencing ,18-Mar-2025 11:00 AM ,"Vikash Bhawan, Nayapalli",No ,No,"25,00,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST and other documents as per RFP",1.0,Corrigendum 2,Date,,Orissa Bridge and Construction Corporation Ltd,30/Tender/OBCC/2024-25,2025_OBCC_111633_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,Chief General Manager-II,"Vikash Bhawan, Nayapalli, Bhubaneswar",AOC,EIC-cum-Managing Director,Internal,,MANISHA SAMAL,07-May-2025 01:52 PM,07-May-2025 04:30 PM,techsummary_533052.pdf (74.11 KB),1.0,2878661.0,S.M. Consultants Pvt. Ltd.,INR,"42,400,000",Orissa Bridge and Construction Corporation Ltd,2025_OBCC_111633_1,30/Tender/OBCC/2024-25,Selection of Consultant for preparation of DPR for Outer Ring Road of Bhubaneswar,Technical,Total two nos of technical bid received and opened,MANISHA SAMAL,10-Apr-2025 12:15 PM,,1.0,2878661.0,S.M. Consultants Pvt. Ltd.,09-Apr-2025 03:16 PM,Accepted-AOC,Rank 1 Bidder,18-May-2026 01:10 PM,Finance,Total two numbers of financial bids received and opened,MANISHA SAMAL,08-May-2025 10:46 AM,,BOQ Comparative Chart,18-May-2026,"INR 42,400,000",365.0,MANISHA SAMAL,18-May-2026 01:09 PM,NTP.pdf (659.00 KB),Chief Engineer-II,Internal,,MANISHA SAMAL,18-May-2026 01:07 PM,finsummary_533052.pdf (86.40 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per RFP-1,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,2868943.0,Spatial Planning and Analysis Research Centre Pvt. Ltd.,09-Apr-2025 03:36 PM,Rejected-Finance,L2 Bidder,18-May-2026 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per RFP-2,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per RFP-3,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
