Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Er. Rabindra Kumar Behera,Internal,"Er Saktikant Mohanty, Er Ashok Kumar Dass",Rabindra Kumar Behera,11-Feb-2026 06:33 PM,11-Feb-2026 06:45 PM,techsummary_577506.pdf (286.99 KB),Finance,All bidders are qualified for Financial Evalution,Rabindra Kumar Behera,13-May-2026 11:46 AM,finance_577506.pdf,BOQ Comparative Chart,13-May-2026,"INR 5,143,423",180.0,Rabindra Kumar Behera,13-May-2026 12:05 PM,TwinDtypeRB.pdf (2170.00 KB),1,3381276,NARASINGH NAYAK,05-Feb-2026 10:17 AM,Rejected-Finance,The bidder dis-qualified through transparent lottery,13-May-2026 11:57 AM,1.0,3379828.0,Pradeepta Kumar Panda,INR,"5,143,423",Technical,2 nos bidders are Qualified,Rabindra Kumar Behera,11-Feb-2026 06:24 PM,technical_577506.pdf,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-MALKANGIRI,2026_EICCL_125007_1,20/2025-26,Construction of 2 nos twin D type Quarters (1st Floor) (R and B)office at Malkangiri for the year 2025-26 (Ltr no.42226 dt.06.11.2025) (Building work),Er. Rabindra Kumar Behera,Internal,,Rabindra Kumar Behera,13-May-2026 11:57 AM,finsummary_577506.pdf (466.36 KB),AOC,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-MALKANGIRI,20/2025-26,2026_EICCL_125007_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"TECHNICAL COVER PAN,GSTIN,RC AND OTHER DOCUMENTS AS PER DTCN",27-Jan-2026 11:00 AM,06-Feb-2026 11:00 AM,27-Jan-2026 11:00 AM,05-Feb-2026 04:00 PM,27-Jan-2026 11:00 AM ,05-Feb-2026 04:00 PM ,27-Jan-2026 11:00 AM,05-Feb-2026 04:00 PM,11-Feb-2026 06:45 PM,Divisional Officer,"ROADS AND BUILDINGS DIVISION, MALKANGIRI","10,000",0.0,Nil,Nil,No,Construction of 2 nos twin D type Quarters (1st Floor) (R and B)office at Malkangiri for the year 2025-26 (Ltr no.42226 dt.06.11.2025) (Building work),Construction of 2 nos twin D type Quarters (1st Floor) (R and B)office at Malkangiri for the year 2025-26 (Ltr no.42226 dt.06.11.2025) (Building work),NA ,NA ,"64,31,691",Civil Works - Buildings,NA ,Tender,90.0,180.0,Malkangiri,764045.0,NA ,NA ,NA ,"ROADS AND BUILDINGS DIVISION, MALKANGIRI",No ,No,"64,400",Yes,fixed,,Nil,Nil,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,3379828,Pradeepta Kumar Panda,03-Feb-2026 07:44 PM,Accepted-AOC,Accepted through transparent lottery on dated 02.03.2026.,13-May-2026 12:05 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL COVER BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
