Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Name,Address,Tender Stage
21-May-2026,"INR 1,208,958.9",30.0,Pramod Kumar Padhi,21-May-2026 08:23 AM,41proceeding.pdf (323.00 KB),1,3423060,BHABAGRAHI MAHARANA,08-Mar-2026 12:26 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,1.0,3424257.0,RABINDRANATH DAKUA,INR,"1,208,958.9",Municipal Bodies||Bhawanipatna Municipality,2026_ORULB_126263_29,BPM/07/2025-26,Improvement of Road and Drain with installation of Cover Slab From Trinath Mandir to Sambhu Narayan Pada Masani in Ward No-15,Finance,ok,Pramod Kumar Padhi,15-May-2026 05:21 AM,,BOQ Comparative Chart,CP,Internal,,Pramod Kumar Padhi,21-May-2026 08:12 AM,finsummary_581898.pdf (323.27 KB),CP,Internal,,Pramod Kumar Padhi,21-May-2026 08:02 AM,techsummary_581898.pdf (323.27 KB),AOC,1.0,Extension of date,Date,,Municipal Bodies||Bhawanipatna Municipality,BPM/07/2025-26,2026_ORULB_126263_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of Road and Drain with installation of Cover Slab From Trinath Mandir to Sambhu Narayan Pada Masani in Ward No-15,Improvement of Road and Drain with installation of Cover Slab From Trinath Mandir to Sambhu Narayan Pada Masani in Ward No-15,Please refer Tender documents. ,NA ,"12,10,170",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,"12,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",0.0,Nil,Nil,No,19-Feb-2026 02:00 PM,09-Mar-2026 05:30 PM,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,1.0,ICICI BANK,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",AOC
,,,,,,2,3419526,BIBHUTI BHUSAN PANDA,05-Mar-2026 03:03 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC
,,,,,,3,3418708,BIKASH KUMAR SAHANI,04-Mar-2026 11:03 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3415167,BUKHARI FAKIR KHAN,03-Mar-2026 12:44 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3419545,DEEPAK KUMAR SAHANI,05-Mar-2026 02:38 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3424342,HARI SHANKAR PATNAIK,09-Mar-2026 04:38 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3418989,JAGA SWAIN,05-Mar-2026 08:32 AM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3415267,NILAKANTHA SAHU,03-Mar-2026 04:50 PM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3418529,Priyabrata Patra,05-Mar-2026 09:23 AM,Rejected-Finance,L3,21-May-2026 08:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3424257,RABINDRANATH DAKUA,09-Mar-2026 01:57 PM,Accepted-AOC,awarded,21-May-2026 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
