S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
1.0,3261725.0,POWERTECH ENGINEERING.TAPAS RANJAN PATI,INR,"2,399,439",Technical,Admitted,DUSHASAN JENA,21-Jan-2026 09:30 PM,technical_565752.pdf,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,2025_OLIC_121606_35,04/2025-26(3373)/OLIC(BDK)/Dt. 03.11.2025,Installation and Energization of Ichhada (Majapharpur) TW Project under Dhamnagar Block,D S Jena,Internal,,DUSHASAN JENA,25-May-2026 12:45 PM,finsummary_565752.pdf (116.87 KB),D S Jena,Internal,,DUSHASAN JENA,29-Jan-2026 05:56 PM,29-Jan-2026 06:00 PM,techsummary_565752.pdf (116.87 KB),Finance,Admitted,DUSHASAN JENA,25-May-2026 12:41 PM,finance_565752.pdf,BOQ Comparative Chart,25-May-2026,"INR 2,399,439",90.0,DUSHASAN JENA,25-May-2026 12:53 PM,IchhadaMajaphapurTWAOC.pdf (66.00 KB),Awarded of work including GST,1,3264482,Bibekananda Pati,28-Nov-2025 07:03 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,04/2025-26(3373)/OLIC(BDK)/Dt. 03.11.2025,2025_OLIC_121606_35,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,21-Nov-2025 11:00 AM,01-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,21-Nov-2025 11:00 AM ,29-Nov-2025 05:00 PM ,21-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,29-Jan-2026 06:00 PM,1.0,Fee/PreQual/Technical,.pdf,DTCN,"E.E. L.I. Division, Bhadrak","E.E. L.I. Division, Bhadrak","7,080",0.0,Nil,Nil,No,Installation and Energization of Ichhada (Majapharpur) TW Project under Dhamnagar Block,Installation and Energization of Ichhada (Majapharpur) TW Project under Dhamnagar Block,Please refer Tender documents. ,NA ,"23,91,981",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,"L.I. Division, Bhadrak",756100.0,NA ,NA ,NA ,"L.I. Division, Bhadrak",No ,No,"23,920",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3263302,BRAHMA SWARUP MOHAPATRA,29-Nov-2025 09:41 AM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3266032,Dipak Kumar Das,29-Nov-2025 12:39 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3259553,KAMALAKANTA DAS,28-Nov-2025 12:08 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3264888,M/s Maa Subarnmukhi Engineering,29-Nov-2025 02:44 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3261725,POWERTECH ENGINEERING.TAPAS RANJAN PATI,28-Nov-2025 01:48 PM,Accepted-AOC,Awarded of work through lottery draw in the presence of Tender Committee members.,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3263759,RANJITA SA,29-Nov-2025 10:55 AM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3253510,Santosh Kumar Parida,25-Nov-2025 05:30 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3257879,Sekh Abukalam,26-Nov-2025 07:30 PM,Rejected-AOC,Rejected in the Lottery Draw,25-May-2026 12:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
