Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST,CONTRACTOR REGISTRATION CERTIFICATE,AFFIDAVIT REGARDING CORRECTNESS",CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,EETIG-ONLINE-19-2025-26,2026_CERWI_126770_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SR R.W. Sub Division office Muribahal at Kantabanji under Muribahal block for the year 2025-26,SR R.W. Sub Division office Muribahal at Kantabanji under Muribahal block for the year 2025-26,PLEASE REFER TENDER DOCUMENTS ,NA ,"3,77,244",Civil Works - Buildings,NA ,Tender,90.0,180.0,TITILAGARH,767042.0,NA ,NA ,NA ,O/O THE SE RWD TITILAGARH,No ,No,"3,780",Yes,fixed,,Nil,Nil,THE EE RWD TITILAGARH,O/O THE SE RWD TITILAGARH,02-Mar-2026 11:00 AM,10-Mar-2026 11:00 AM,02-Mar-2026 11:00 AM,09-Mar-2026 05:00 PM,02-Mar-2026 11:00 AM ,09-Mar-2026 11:00 AM ,02-Mar-2026 11:00 AM,09-Mar-2026 05:00 PM,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,AOC,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,2026_CERWI_126770_8,EETIG-ONLINE-19-2025-26,SR R.W. Sub Division office Muribahal at Kantabanji under Muribahal block for the year 2025-26,RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,07-May-2026 10:26 AM,finsummary_583583.pdf (191.86 KB),Finance,33NOS BIDDERS,Rajendra Majhi,10-Mar-2026 05:01 PM,finance_583583.pdf,BOQ Comparative Chart,1.0,3422247.0,SATYABHAMA BEHERA,INR,"376,866",07-May-2026,"INR 376,866",180.0,Rajendra Majhi,07-May-2026 10:27 AM,4.pdf (192.00 KB),1,3422099,ABHISHEK SARAF,07-Mar-2026 07:04 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,07-May-2026 10:20 AM,techsummary_583583.pdf (191.86 KB),AOC
,,.pdf,"LABOUR LICENSE,NO RELATION CERTIFICATE AND OTHER RELATED DOCUMENTS AS PER DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3424543,ADHYAN INFRA,09-Mar-2026 04:12 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3423676,AKASH KUMAR SHARMA,09-Mar-2026 09:23 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3423594,ANAND PRAKASH SHARMA,09-Mar-2026 12:58 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3423849,ANTARYAMI SUNA,09-Mar-2026 12:27 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3423306,ARYA INFRASTRCTURE,08-Mar-2026 04:29 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3423420,ATISH MOHANTY,08-Mar-2026 11:24 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3423163,BANA BIHARI JOSHI,08-Mar-2026 09:25 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3423552,BASANT KUMAR JAIN,09-Mar-2026 11:30 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3418230,BHARAT TANK,06-Mar-2026 11:41 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
