Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
25-Mar-2026 11:00 AM,15-Apr-2026 10:00 AM,25-Mar-2026 11:00 AM,09-Apr-2026 05:00 PM,NA ,NA ,25-Mar-2026 11:00 AM,09-Apr-2026 05:00 PM,"7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IINo.35/2025-26,2026_ORULB_126612_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","Executive Engineer, CD-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",Construction of paver block parking sahi hardware to College chhak Traffic Post in Ward No.38.,Construction of paver block parking sahi hardware to College chhak Traffic Post in Ward No.38.,Please refer Tender documents. ,NA ,"41,86,349",Civil Works - Others,NA ,Tender,105.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"41,900",Yes,fixed,,Nil,Nil,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Bharat Kumar Sethi,27-May-2026 03:27 PM,techsummary_586171.pdf (78.30 KB),Deputy Executive Engineer,Internal,Executive Engineer,Bharat Kumar Sethi,27-May-2026 03:29 PM,finsummary_586171.pdf (78.30 KB),Finance,Seven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Bharat Kumar Sethi,16-Apr-2026 04:04 PM,finance_586171.pdf,BOQ Comparative Chart,27-May-2026,"INR 4,186,348.76",90.0,Bharat Kumar Sethi,27-May-2026 03:31 PM,5171.pdf (100.00 KB),wo,Municipal Bodies||Cuttack Municipal Corporation,2026_ORULB_126612_11,MC(CMC)CTC_Div-IINo.35/2025-26,Construction of paver block parking sahi hardware to College chhak Traffic Post in Ward No.38.,1.0,3449780.0,ASHIS KUMAR BISWAL,INR,"4,186,348.76",1,3450415,AMITABH SWAIN,08-Apr-2026 04:29 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3451164,AMLAN BURMA PROP. M/S HIGHWAY HORIZON,08-Apr-2026 07:45 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3449780,ASHIS KUMAR BISWAL,08-Apr-2026 05:27 PM,Accepted-AOC,Accepted,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3451753,BISWAJIT PANDA,09-Apr-2026 04:18 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3451061,KIREN KUMAR BARIK,08-Apr-2026 05:12 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3445612,LITU PRASAD MOHANTY,02-Apr-2026 06:42 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3450723,PRAVAT KUMAR SWAIN,08-Apr-2026 02:54 PM,Rejected-AOC,Rejected,27-May-2026 03:31 PM,AOC
