Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
09-May-2026,"INR 2,593,351",60.0,Pravas Ranjan Rout,09-May-2026 01:04 PM,12.pdf (2167.00 KB),1,3202808,Ahalya Patro,09-Nov-2025 10:05 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,1.0,3182152.0,Jyoti Ranjan Nayak,INR,"2,593,351",CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,2025_CERWI_120388_12,Online Tender/12/RWDBNJ/2025-26,S/R to Dharakote to Haripur road under Special Repair of Bridges and Approaches for the year 2025-26.,Finance,lottery,Pravas Ranjan Rout,20-Nov-2025 06:49 PM,,BOQ Comparative Chart,Tribhuban Kanhar,Internal,"DAO,Estimator",Pravas Ranjan Rout,09-May-2026 12:56 PM,finsummary_560250.pdf (2167.48 KB),Tribhuban Kanhar,Internal,"DAO,Estimator",Pravas Ranjan Rout,09-May-2026 12:41 PM,techsummary_560250.pdf (1066.58 KB),AOC,31-Oct-2025 06:55 PM,11-Nov-2025 11:00 AM,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,31-Oct-2025 06:55 PM ,07-Nov-2025 03:00 PM ,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN, Electrical JVA and all other Document as per DTCN","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,Online Tender/12/RWDBNJ/2025-26,2025_CERWI_120388_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,S/R to Dharakote to Haripur road under Special Repair of Bridges and Approaches for the year 2025-26.,S/R to Dharakote to Haripur road under Special Repair of Bridges and Approaches for the year 2025-26.,S/R to Dharakote to Haripur road under Special Repair of Bridges and Approaches for the year 2025-26. ,NA ,"30,50,643",Civil Works - Roads,NA ,Tender,90.0,60.0,Bhanjanagar,761126.0,NA ,NA ,NA ,"O/O the S.E, R.W Division, Bhanjanagar",No ,No,"S.E, R.W Division, Bhanjanagar","O/O the S.E, R.W Division, Bhanjanagar","30,600",Yes,fixed,,Nil,Nil,AOC
,,,,,,2,3183789,AKASH CHANDRA DASH,05-Nov-2025 04:31 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,Bill of Quantity,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3206966,BASUDEB ROUT,10-Nov-2025 01:42 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3204624,B SUBRAT PATRO,10-Nov-2025 01:05 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3207359,CHUMUKI PANIGRAHY,10-Nov-2025 02:33 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3183812,DEBASIS PATRA,05-Nov-2025 12:25 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3204578,DEEPAK MAHANTY,10-Nov-2025 11:18 AM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3201017,Dibakar Jena,09-Nov-2025 03:45 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3196605,Dinabandhu Swain,08-Nov-2025 02:10 PM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3204868,Dipak Kumar Nayak,10-Nov-2025 08:43 AM,Rejected-AOC,2nd,09-May-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
