S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3129820.0,GANESH THAKUR,INR,"5,010,526","Collector, Sundargarh",Internal,"Collector-cum-Chiarperson, ITDA, Panposh, SE, Rourkela Irrigation Divn., Rourkela, PA, ITDA, Panposh and AEE, ITDA, Panposh",Bikrani Kispatta,11-May-2026 01:14 PM,finsummary_554053.pdf (25368.07 KB),Technical,Technical Evaluation submitted,Bikrani Kispatta,20-Feb-2026 06:05 PM,technical_554053.pdf,ST and SC Development Deptt||ITDA Panposh,2025_STSCD_118662_4,ITDAPAN-03/2025-26,Construction of 4 nos Staff Quarters at Govt. (SSD) Girls High School Kumjharia under Kuarmunda Block,Finance,PROCEEDINGS SUBMITTED,Bikrani Kispatta,30-Mar-2026 04:58 PM,finance_554053.pdf,BOQ Comparative Chart,"Collector, Sundargarh",Internal,"Collector, SNG., SE, RB , Rourkela, PA, ITDA, Panposh, AEE all block",Bikrani Kispatta,20-Feb-2026 06:43 PM,23-Feb-2026 12:00 PM,techsummary_554053.pdf (16851.03 KB),11-May-2026,"INR 5,010,526",270.0,Bikrani Kispatta,12-May-2026 07:52 AM,4.pdf (1528.00 KB),Construction of 4 nos Staff Quarters at Govt. (SSD) Girls High School Kumjharia under Kuarmunda Block,1,3129907,AJAY KUMAR JAISWAL,15-Oct-2025 06:18 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,Construction of 4 nos Staff Quarters at Govt. (SSD) Girls High School Kumjharia under Kuarmunda Block,Construction of 4 nos Staff Quarters at Govt. (SSD) Girls High School Kumjharia under Kuarmunda Block,Please refer Tender documents. ,NA ,"58,94,037",Civil Works - Buildings,NA ,Tender,90.0,270.0,ITDA PANPOSH,769012.0,NA ,NA ,NA ,ITDA PANPOSH,No ,No,PA ITDA PANPOSH,PA ITDA PANPOSH ROURKELA,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"PAN, GST, LICENSE NO RELATION, EXPERIENCE, AFFIDAVIT, MACHINARY",26-Sep-2025 10:00 AM,17-Oct-2025 11:00 AM,26-Sep-2025 10:00 AM,16-Oct-2025 05:00 PM,NA ,NA ,26-Sep-2025 10:00 AM,16-Oct-2025 05:00 PM,23-Feb-2026 12:00 PM,1.0,ICICI BANK,"58,940",Yes,fixed,,Nil,Nil,ST and SC Development Deptt||ITDA Panposh,ITDAPAN-03/2025-26,2025_STSCD_118662_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3130926,"A R INFRA ,PROP-NELSAN KANDULNA",16-Oct-2025 01:05 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3129820,GANESH THAKUR,15-Oct-2025 05:17 PM,Accepted-AOC,Accepted as Lottery winner L1,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3131305,KIRTIMEGHA PARIJA,16-Oct-2025 04:10 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3129821,PRAHALAD GANDHA,15-Oct-2025 05:19 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3131306,RANJIT BISWAL,16-Oct-2025 04:28 PM,Rejected-Technical,Rejected,20-Feb-2026 06:43 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3129996,SUSANI SURIN,15-Oct-2025 07:20 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3127545,SUSHANTA KUMAR SUNA,15-Oct-2025 04:53 PM,Rejected-AOC,Rejected,12-May-2026 07:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
