Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,8 Bidder Participation,BHAGIRATHI MISHRA,02-Feb-2026 02:26 PM,,BOQ Comparative Chart,1.0,3364764.0,SANGYA SAGARIKA PATRA,INR,"1,898,405","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2026_OLIC_124367_33,Bid Id No. 08/Dt. 07.01.2026,INSTALLATION AND ENERGISATION OF BADAGUDIKUDA-V TW LI PROJECT,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,19-May-2026 05:33 PM,finsummary_575174.pdf (1093.80 KB),EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,PRASANTA KUMAR BEHERA,19-May-2026 05:29 PM,techsummary_575174.pdf (1093.80 KB),1,3366990,DIPTIRANJAN BEHERA,26-Jan-2026 10:42 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,19-May-2026,"INR 1,898,405",90.0,PRASANTA KUMAR BEHERA,19-May-2026 05:37 PM,sangyasagarikabaragudikudapackageno33.pdf (1094.00 KB),WORK ORDER ISSUED,AOC,"7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD AND OTHER DOCUMENTS AS PER DTCN",12-Jan-2026 10:00 AM,28-Jan-2026 10:00 AM,12-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,12-Jan-2026 10:00 AM ,27-Jan-2026 04:00 PM ,12-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,"18,984",Yes,fixed,,Nil,Nil,EE LI CUTTACK,EE LI CUTTACK AND OTHERS,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",Bid Id No. 08/Dt. 07.01.2026,2026_OLIC_124367_33,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,INSTALLATION AND ENERGISATION OF BADAGUDIKUDA-V TW LI PROJECT,INSTALLATION AND ENERGISATION OF BADAGUDIKUDA-V TW LI PROJECT,Please refer Tender documents. ,NA ,"18,98,405",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,365.0,90.0,NIALI BLOCK,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3364367,HAREKRUSHNA ROUT,23-Jan-2026 07:30 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3366686,JITENDRA SARANGI,27-Jan-2026 02:04 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3366095,MADHUSMITA SAMANTARAY,26-Jan-2026 01:32 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3364890,MAMATA MANJARI MALLICK,26-Jan-2026 04:30 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3364143,SAMBIT BISOYI,23-Jan-2026 01:24 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3364764,SANGYA SAGARIKA PATRA,24-Jan-2026 05:03 PM,Accepted-AOC,OK,19-May-2026 05:37 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3364598,SUBHAKANTA SWAIN,24-Jan-2026 03:23 PM,Rejected-Technical,OK,19-May-2026 05:29 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
