Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,26-May-2026 06:09 PM,,BOQ Comparative Chart,1.0,3478672.0,JP Paper Products Private Limited,INR,"1,398,500",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_128715_3,MM/113/AT/ 2026-27/57,Supply of HDPE Un laminated Bag and Poly coated SMP Bag Poly Liner,Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:25 AM,finsummary_589385.pdf (86.30 KB),Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:21 AM,techsummary_589385.pdf (86.30 KB),1,3489139,ASHAMANI POLLYPRODUCTS PVT LTD,15-May-2026 12:53 PM,Rejected-Finance,L2,30-May-2026 11:25 AM,30-May-2026,"INR 4,007,500",15.0,Sudhir Ranjan Mallik,30-May-2026 12:36 PM,BAG30.pdf (1081.00 KB),AOC,Supply of HDPE Un laminated Bag and Poly coated SMP Bag Poly Liner,HDPE Un laminated Bag and Poly coated SMP Bag Poly Liner,Please refer Tender Document ,NA ,"2,50,00,000",Miscellaneous Goods,NA ,Tender,30.0,15.0,ARILO DAIRY,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,04-May-2026 10:00 AM,15-May-2026 03:00 PM,04-May-2026 10:00 AM,15-May-2026 02:00 PM,NA ,NA ,04-May-2026 10:00 AM,15-May-2026 02:00 PM,Managing Director,"D2, Sahid Nagar, BBSR",1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate","1,00,000",Yes,fixed,,Nil,Nil,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2026-27/57,2026_OMFED_128715_3,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"1,180",0.0,Nil,Nil,No,AOC
,,,,,,2.0,3488658.0,PACKING INDIA,INR,"1,440,800",,,,,,,,,,,,,,,,,2,3488709,ASSOCIATED JUTE INDUSTRIES,15-May-2026 11:09 AM,Rejected-Finance,L3,30-May-2026 11:25 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,3.0,3488897.0,SHREE SYNTHETIC,INR,"1,168,200",,,,,,,,,,,,,,,,,3,3478672,JP Paper Products Private Limited,15-May-2026 01:36 PM,Accepted-AOC,L1,30-May-2026 12:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3488658,PACKING INDIA,14-May-2026 03:58 PM,Accepted-AOC,L1,30-May-2026 12:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3488897,SHREE SYNTHETIC,14-May-2026 10:47 PM,Accepted-AOC,L1,30-May-2026 12:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
