S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2535091.0,M/S SRI SAI ENGINEERING,INR,"6,336,123",EIC-CIVIL||SE R and B Electrical,2024_EICCL_104213_1,Bid Identification No.S.E.E.C (RandB) 03/2024-25,"Widening and Strengthening to Salipur-Chhatia Road from 0/000 KM to 27/240 KM such as Shifting of 11 KV And LT Line From Kumuda Jayapur to Kaitha at under Chhatia Electrical section, Badachana, Cuttack",Technical,Opened,Nihar Chandra Naik,28-Aug-2024 01:27 PM,,"S.E. Electrical (RandB) Odisha, Bhubaneswar",Internal,"A.E.E. SEEC (RandB) Odisha, P.A. to SEEC (RandB) Odisha, BBSR, E.E. GE Sub Division No.I Cuttack, DAO Cuttack (RandB) Division No.II, S.E. Cuttack (RandB) Division No.II.",Nihar Chandra Naik,20-Sep-2024 03:30 PM,finsummary_504714.pdf (358.59 KB),"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"A.E.E. S.E.E.C. (RandB) Odisha, BBSR, P.A. to S.E.E.C. (RandB) Odisha, BBSR, D.A.O.I. Cuttack (RandB) Division No.II and S.E. Cuttack (RandB) Division No.II.",Nihar Chandra Naik,10-Sep-2024 03:41 PM,13-Sep-2024 11:30 AM,techsummary_504714.pdf (480.86 KB),Finance,Opened,Sulagna Biswal,13-Sep-2024 02:33 PM,,BOQ Comparative Chart,1,2536042,AYUSH POWER INFRASTRUCTURE,27-Aug-2024 03:58 PM,Rejected-AOC,OK,08-May-2026 12:57 PM,08-May-2026,"INR 6,336,123",180.0,Nihar Chandra Naik,08-May-2026 12:57 PM,Chhatia.pdf (2426.00 KB),AOC,AOC,S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha Building, Unit-V, 751001","74,534",No,fixed,,Nil,Nil,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 03/2024-25,2024_EICCL_104213_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Electrical License, Affidavit and other documents as per DTCN",12-Aug-2024 05:00 PM,28-Aug-2024 11:30 AM,12-Aug-2024 05:00 PM,27-Aug-2024 05:00 PM,12-Aug-2024 05:00 PM ,20-Aug-2024 05:00 PM ,12-Aug-2024 05:00 PM,27-Aug-2024 05:00 PM,13-Sep-2024 11:30 AM,"Widening and Strengthening to Salipur-Chhatia Road from 0/000 KM to 27/240 KM such as Shifting of 11 KV And LT Line From Kumuda Jayapur to Kaitha at under Chhatia Electrical section, Badachana, Cuttack","Widening and Strengthening to Salipur-Chhatia Road from 0/000 KM to 27/240 KM such as Shifting of 11 KV And LT Line From Kumuda Jayapur to Kaitha at under Chhatia Electrical section, Badachana, Cuttack",Please refer Tender documents. ,NA ,"74,53,385",Electrical Works,NA ,Tender,90.0,180.0,Cuttack,754296.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2535951,LAKHESWAR ELECTRICAL& CONSTRUCTION (OPC)PVT.LTD,27-Aug-2024 02:52 PM,Rejected-Technical,Not fulfilled the criteria as per DTCN Clause 11(a),10-Sep-2024 03:41 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2535613,M/s B. M. ELECTRICALS AND CONSTRUCTION,27-Aug-2024 12:09 PM,Rejected-AOC,OK,08-May-2026 12:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2535663,M/S JAY MAA TARINI ELECTRICAL AND CONSTRUCTION,27-Aug-2024 12:35 PM,Rejected-AOC,OK,08-May-2026 12:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2535761,M/S. MAA LAXMI ELECTRICALS,27-Aug-2024 01:17 PM,Rejected-AOC,OK,08-May-2026 12:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2535091,M/S SRI SAI ENGINEERING,26-Aug-2024 03:33 PM,Accepted-AOC,OK,08-May-2026 12:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2536111,PRAMOD KUMAR JENA,27-Aug-2024 04:25 PM,Rejected-Technical,Not fulfilled the criteria as per DTCN Clause 11(a),10-Sep-2024 03:41 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
