Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
25-Feb-2026 11:00 AM,09-Mar-2026 11:00 AM,25-Feb-2026 11:00 AM,07-Mar-2026 05:00 PM,25-Feb-2026 11:00 AM ,04-Mar-2026 05:00 PM ,25-Feb-2026 11:00 AM,07-Mar-2026 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, EMDs, Paper cost, no relation certificate etc as per DTCN","CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",SE MID BPT 10/2025-26,2026_CEMIB_126512_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SE, M.I. Division, Kalahandi, Bhawanipatna","SE, M.I. Division, Kalahandi, Bhawanipatna",3. Construction of Adarsha Check Dam (KA-01-0160) over Local Nalla near village Mushiguda in Bhawanipatna Block of Kalahandi District,Construction of Adarsha Check Dam (KA-01-0160) over Local Nalla near village Mushiguda in Bhawanipatna Block of Kalahandi District,Please refer Tender documents. ,NA ,"38,08,868",Civil Works - Others,Check Dam ,Tender,90.0,180.0,Bhawanipatna,766001.0,NA ,NA ,NA ,"O/o the SE, M.I. Division, Kalahandi, Bhawanipatna",No ,No,1.0,ICICI BANK,"38,100",Yes,fixed,,Nil,Nil,AOC,1,3421289,ABHIJEET MANDAL,07-Mar-2026 02:26 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,27-May-2026,"INR 3,428,361.71",180.0,SAROJ SHA,27-May-2026 01:46 PM,3ArarshSudhriWorkOrder.pdf (442.00 KB),Ms Sudhir Naik is the 1st Lowest Bidder,Er Saroj Sha,Internal,"Lal Krishna Basta, DAO and Nituza Panna, AE (Estr.) are the committee member",SAROJ SHA,27-May-2026 01:09 PM,techsummary_582629.pdf (2250.39 KB),"CE,Minor Irrigation,BBSR||SEKBKMIC-BHAWANIPATNA||KALAHANDI",2026_CEMIB_126512_3,SE MID BPT 10/2025-26,3. Construction of Adarsha Check Dam (KA-01-0160) over Local Nalla near village Mushiguda in Bhawanipatna Block of Kalahandi District,Er Saroj Sha,Internal,"Lal Krishna Basta, DAO and Nituza Panna, AE (Estr.) are the committee member",SAROJ SHA,27-May-2026 01:27 PM,finsummary_582629.pdf (1342.31 KB),Finance,90 nos valid bidders are admitted,SAROJ SHA,20-Apr-2026 12:14 PM,finance_582629.pdf,BOQ Comparative Chart,1.0,3420940.0,M/s Sudhir Naik,INR,"3,428,361.71",AOC
,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,2,3421141,ABHIMANYU NAIK,07-Mar-2026 01:10 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3422068,AJAYA KUMAR SAHU,07-Mar-2026 01:22 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3416889,ALAKA PATRA,06-Mar-2026 11:47 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3422028,AMRIT KUMAR JAIN,06-Mar-2026 11:43 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3417143,ANJAN KUMAR BEHERA,06-Mar-2026 11:27 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3420856,ANKUSH KUMAR AGRAWAL,06-Mar-2026 05:37 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3417558,Anup Kumar Pradhan,07-Mar-2026 12:46 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3421897,ARIJIT NAYAK,07-Mar-2026 06:48 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3416191,ASHEET KUMAR NANDA,07-Mar-2026 12:11 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3421310,ASHUTOSH MEHER,07-Mar-2026 12:06 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3422560,Ashutosh Mishra,07-Mar-2026 04:36 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
