S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3428888.0,Arabinda Jena,INR,"1,201,021.9",Finance,All bidder are accepted.,Debipriya Mohanty,15-Mar-2026 10:17 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,DAO-I and A.E (Estimators),Sudhakar Naik,13-May-2026 01:18 PM,finsummary_584371.pdf (961.21 KB),CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,2026_CERWI_126976_3,RWD Ctc-27/2025-26,S/R to Kulia Sanaroutpati Road for the year 2025-26,Superintending Engineer,Internal,DAO-I and A.E (Estimators),Sudhakar Naik,13-May-2026 01:11 PM,techsummary_584371.pdf (961.21 KB),1,3428888,Arabinda Jena,12-Mar-2026 05:25 PM,Accepted-AOC,Work awarded to Arabinda Jena vide Divisional Agreement No.552 P1 of 2025-26,13-May-2026 01:29 PM,13-May-2026,"INR 1,201,021.9",30.0,Sudhakar Naik,13-May-2026 01:29 PM,3650.pdf (961.00 KB),Work awarded to Arabinda Jena vide Divisional Agreement No.552 P1 of 2025-26,AOC,07-Mar-2026 06:00 PM,13-Mar-2026 11:00 AM,07-Mar-2026 06:00 PM,12-Mar-2026 06:00 PM,07-Mar-2026 06:00 PM ,11-Mar-2026 05:00 PM ,07-Mar-2026 06:00 PM,12-Mar-2026 06:00 PM,1.0,ICICI BANK,"S.E., R.W.Division, Cuttack","At.-REO Colony, P.O.-Nayabazar, Dist.-Cuttack, Pin-753004","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, GSTIN, EMD, PAN, Affidavit,correctness and No relation certificate and as per DTCN",S/R to Kulia Sanaroutpati Road for the year 2025-26,S/R to Kulia Sanaroutpati Road for the year 2025-26,Refer tender documents ,NA ,"16,34,043",Civil Works - Roads,NA ,Tender,90.0,30.0,"S.E., R.W.Division, Cuttack",753004.0,NA ,NA ,NA ,"O/o the S.E., R.W.Division, Cuttack",No ,No,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,RWD Ctc-27/2025-26,2026_CERWI_126976_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,340",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3424724,BICHITRA NANDA BEHERA,09-Mar-2026 07:01 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3428487,CH. OM PRAKASH DAS,12-Mar-2026 01:35 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3428595,KALPANA PARIJA,12-Mar-2026 02:17 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3428737,PRAKASH CHANDRA BHUYAN,12-Mar-2026 03:24 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3428394,PRATIMA JENA,12-Mar-2026 12:43 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3427880,SEPHALI NAYAK,11-Mar-2026 10:32 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3428327,SUKADEV SETHI,12-Mar-2026 01:00 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3427802,SUSHANT NAYAK,11-Mar-2026 08:24 PM,Rejected-Finance,Other than L1,13-May-2026 01:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
