Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Affidavit, GSTIN, PAN, RC, Machinery and other papers as per DTCN",09-Mar-2026 03:00 PM,17-Mar-2026 11:00 AM,09-Mar-2026 03:00 PM,16-Mar-2026 05:00 PM,09-Mar-2026 03:00 PM ,13-Mar-2026 03:00 PM ,09-Mar-2026 03:00 PM,16-Mar-2026 05:00 PM,15-Apr-2026 05:00 PM,"E.E., R.W. Division-I, Ganjam, Berhampur","O/o the S.E., R.W. Division No.-I, In-front of De-paul School, Engineering School Road, Ganjam, Berhampur, 760010","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OT/25/SERWDG-I/25-26,2026_CERWI_127041_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of R.I. Office-cum-Residence building at Mathura of Khalikote Tahasil in the District of Ganjam.,Construction of R.I. Office-cum-Residence building at Mathura of Khalikote Tahasil in the District of Ganjam.,NA ,NA ,"82,80,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Berhampur,760010.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO-I, GANJAM, BERHAMPUR",No ,No,"82,800",Yes,fixed,,Nil,Nil,AOC,20-May-2026,"INR 7,038,049",270.0,Sarita Kumari Charchi,20-May-2026 01:18 PM,wo.pdf (866.00 KB),06P1/2026-27,1,3432045,Ajaya Kumar Sethy,16-Mar-2026 12:45 AM,Rejected-AOC,After drawal of lottery,20-May-2026 01:18 PM,Finance,Bid Opening Summary,Sarita Kumari Charchi,20-May-2026 12:47 PM,finance_584440.pdf,BOQ Comparative Chart,"Executive Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"D.A.O., J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,09-Apr-2026 05:37 PM,15-Apr-2026 05:00 PM,techsummary_584440.pdf (916.47 KB),"Executive Engineer, R.W. Division-I, Ganjam, Berhampur",Internal,"D.A.O, Jr. Engineer (Estr), R.W. Division-I, Ganjam, Berhampur",Sarita Kumari Charchi,20-May-2026 01:05 PM,finsummary_584440.pdf (623.38 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2026_CERWI_127041_1,OT/25/SERWDG-I/25-26,Construction of R.I. Office-cum-Residence building at Mathura of Khalikote Tahasil in the District of Ganjam.,Technical,Bid opening Summary,Rasmita Kumari Sahu,09-Apr-2026 05:32 PM,technical_584440.pdf,1.0,3429013.0,PREAM RAUTA,INR,"7,038,049",AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3433163,AMARESWARA SATAPATHY,16-Mar-2026 02:59 PM,Rejected-Finance,Bidder found L6,20-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3433125,KANHU CHARANA SETHY,16-Mar-2026 02:56 PM,Rejected-AOC,After drawal of lottery,20-May-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3432705,Krushna Chandra Nayak,16-Mar-2026 03:55 PM,Rejected-Finance,Bidder found L5,20-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3429013,PREAM RAUTA,12-Mar-2026 07:09 PM,Accepted-AOC,After drawal of lottery,20-May-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3431833,SANTOSH KUMAR MOHANTY,16-Mar-2026 12:00 AM,Rejected-Finance,Bidder found L4,20-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
