Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-01/2025-26,2025_STSCD_115810_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-Jul-2025 10:00 AM,06-Aug-2025 11:00 AM,22-Jul-2025 10:00 AM,05-Aug-2025 05:00 PM,22-Jul-2025 10:00 AM ,05-Aug-2025 05:00 PM ,22-Jul-2025 10:00 AM,05-Aug-2025 05:00 PM,25-Aug-2025 11:00 AM,"24,230",Yes,percentage,1.0%,Nil,Nil,"O/o Project Administrator, ITDA, Gunupur","O/o Project Administrator, ITDA, Gunupur",Construction of Dormitory with Bathroom and Toilet Kankubadi PSH under Bissamcuttack Block,Construction of Dormitory with Bathroom and Toilet Kankubadi PSH under Bissamcuttack Block,Please refer Tender documents. ,NA ,"24,22,982",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,1,Fee/PreQual/Technical,.pdf,"Papercost, EMD,Contractor license,Affidavit,PAN,GSTIN and other document as per DTCN",1,ICICI BANK,AOC,1,3023045,ITISHREE JENA,04-Aug-2025 01:23 PM,Accepted-AOC,Awarded to Lowest 1,11-May-2026 06:54 PM,11-May-2026,"INR 2,059,731.35",180.0,Ajaya Kumar Pradhan,11-May-2026 06:53 PM,2200.pdf (377.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",Finance,proceeding,Ajaya Kumar Pradhan,11-May-2026 01:41 PM,finance_546737.pdf,BOQ Comparative Chart,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,23-Aug-2025 06:39 PM,25-Aug-2025 11:00 AM,techsummary_546737.pdf (152.14 KB),Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,11-May-2026 01:44 PM,finsummary_546737.pdf (748.73 KB),ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_115810_9,ITDAGNP-01/2025-26,Construction of Dormitory with Bathroom and Toilet Kankubadi PSH under Bissamcuttack Block,Technical,Technical Evalation,Ajaya Kumar Pradhan,23-Aug-2025 06:38 PM,technical_546737.pdf,1.0,3023045.0,ITISHREE JENA,INR,"2,059,731.35",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,AOC,2,3024794,RATNAKAR DAS,05-Aug-2025 04:13 PM,Rejected-Finance,Not Success in the Lottery Process,11-May-2026 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
