Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"A. C. E., Drainage Circle, Balasore","Office of the Additional Chief Engineer, Drainage Circle, Balasore.","Improvement to link drain of Gamei in Barandua, Pratappur, Biranchi and Chalunigoan GPs of Basudevpur Block in Bhadrak District under Kansabansa-Mantei Doab No-XI.",Improvement to Drainage Channel including structures,Please refer Tender documents. ,NA ,"4,26,45,967",Civil Works - Others,NA ,Tender,90.0,450.0,"Betada, Basudevpur, Bhadrak",756168.0,NA ,NA ,NA ,"O/O the A.C.E., Drainage Circle, Balasore.",No ,No,1.0,ICICI BANK,18-Dec-2025 10:00 AM,03-Jan-2026 11:30 AM,18-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,18-Dec-2025 10:00 AM ,24-Dec-2025 05:00 PM ,18-Dec-2025 10:00 AM,02-Jan-2026 05:00 PM,27-Jan-2026 11:30 AM,"10,000",0.0,Nil,Nil,No,"CE,Drainage,Cuttack||SE,Drainage,Balasore",ACEDCBLS/DDBDK-01-16/2025-26,2025_CEDC_123409_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, Contractor RC, Affidavits, Undertakings and Other documents as per DTCN","4,26,460",Yes,fixed,,Nil,Nil,AOC,Dipak ranjan behera ACE DC BALASORE,Internal,PRIYABRATA BEHERA SE DD BHADRAK SABUJ PODDER DAO DD BHADRAK ESTIMATOR DD BHADRAK,Dipak Ranjan Behera,25-Feb-2026 12:11 PM,finsummary_572151.pdf (542.26 KB),18-May-2026,"INR 36,253,336.38",450.0,Dipak Ranjan Behera,18-May-2026 03:57 PM,GAMEIWO.pdf (5219.00 KB),awarded,Finance,successfully downloaded of 71 nos of bidders,Dipak Ranjan Behera,29-Jan-2026 12:56 PM,finance_572151.pdf,BOQ Comparative Chart,Technical,successfully downloaded of 73 nos of technical bids,Dipak Ranjan Behera,03-Jan-2026 05:35 PM,technical_572151.pdf,1,3342308,ABINASH BOSE,02-Jan-2026 01:43 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,"CE,Drainage,Cuttack||SE,Drainage,Balasore",2025_CEDC_123409_1,ACEDCBLS/DDBDK-01-16/2025-26,"Improvement to link drain of Gamei in Barandua, Pratappur, Biranchi and Chalunigoan GPs of Basudevpur Block in Bhadrak District under Kansabansa-Mantei Doab No-XI.",1.0,3341705.0,Tapas Ranjan Sahoo,INR,"36,253,336.38",Dipak ranjan behera ACE DC BALASORE,Internal,PRIYABRATA BEHERA SE DD BHADRAK SABUJ PODDER DAO DD BHADRAK GYANADATA ROUT ESTIMATOR DD BHADRAK,Dipak Ranjan Behera,20-Jan-2026 04:49 PM,27-Jan-2026 11:30 AM,techsummary_572151.pdf (1736.35 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3314677,Abinash Parhi,18-Dec-2025 04:34 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3342430,AJENDRA KUMAR NAYAK,02-Jan-2026 02:20 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3341734,AMIN RASHID KHAN,01-Jan-2026 03:57 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3341023,Amitav Mohanty,31-Dec-2025 10:43 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3342025,Amulya Kumar Sahoo,02-Jan-2026 01:29 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3341430,ANSUMAN MOHAPATRA,31-Dec-2025 06:41 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,3342160,ANURAG BEHERA,02-Jan-2026 10:03 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,3331306,Ashisha Kumar Bhoi,27-Dec-2025 12:42 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,3333280,ASUTOSH PANDA,28-Dec-2025 01:18 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
