EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"9,840",Yes,percentage,1.0%,Nil,Nil,09-Mar-2026 10:00 AM,20-Mar-2026 11:00 AM,09-Mar-2026 10:00 AM,19-Mar-2026 05:00 PM,NA ,NA ,09-Mar-2026 10:00 AM,19-Mar-2026 05:00 PM,09-Apr-2026 06:00 PM,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1,Fee/PreQual/Technical,.pdf,Document as per Tender Notice,1,ICICI BANK,Municipal Bodies||Barbil Municipality,BBLM-7/2025-26,2026_ORULB_126907_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"Construction of waiting shed at Bus stop near Kiriburu chhak, Ward No.15, Barbil Municipality","Construction of waiting shed at Bus stop near Kiriburu chhak, Ward No.15, Barbil Municipality",Please refer Tender documents. ,NA ,"9,84,000",Civil Works - Others,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,AOC,Finance,open,Ramesh Chandra Nayak,10-Apr-2026 07:03 PM,finance_584183.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,09-Apr-2026 05:55 PM,09-Apr-2026 06:00 PM,techsummary_584183.pdf (511.74 KB),Technical,open,Ramesh Chandra Nayak,20-Mar-2026 06:34 PM,technical_584183.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,19-May-2026 07:05 PM,finsummary_584183.pdf (359.60 KB),19-May-2026,"INR 1,031,678",90.0,Ramesh Chandra Nayak,19-May-2026 07:09 PM,wO16.pdf (258.00 KB),Contact value including GST,1,3435148,GOBINDA CHANDRA MALLICK,18-Mar-2026 03:38 PM,Rejected-Finance,Second,19-May-2026 07:05 PM,1.0,3435494.0,MALAYA KUMAR SAMAL,INR,"1,031,678",Municipal Bodies||Barbil Municipality,2026_ORULB_126907_16,BBLM-7/2025-26,"Construction of waiting shed at Bus stop near Kiriburu chhak, Ward No.15, Barbil Municipality",AOC
,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3435494,MALAYA KUMAR SAMAL,19-Mar-2026 12:58 AM,Accepted-AOC,Lowest,19-May-2026 07:09 PM,,,,,,,,,,AOC
