Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Development of creamatium of Harijana sahi at chikiti gada,chikiti N.A.C",Civil Work,please refer the tender documents ,NA ,"13,01,530",Civil Works - Others,NA ,Tender,90.0,NA ,Chikiti NAC,761010.0,NA ,NA ,NA ,Chikiti NAC,No ,No,"13,015",Yes,fixed,,Nil,Nil,"Executive Officer, NAC Chikiti",CHIKITI NAC,04-Feb-2026 11:00 AM,17-Feb-2026 11:00 AM,04-Feb-2026 11:00 AM,16-Feb-2026 05:00 PM,NA ,NA ,04-Feb-2026 11:00 AM,16-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and other Documents","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Municipal Bodies||Chikiti NAC,CHKT-NAC-03/2025 - 26,2026_ORULB_125466_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Chairperson,Internal,"E.O, M.E. J.E, Accountant",Siddharth Soren,05-May-2026 09:29 AM,finsummary_579211.pdf (2290.76 KB),Chairperson,Internal,"E.O, ME, JE, Accountant",Siddharth Soren,05-May-2026 09:19 AM,techsummary_579211.pdf (2290.75 KB),05-May-2026,"INR 1,297,602",90.0,Siddharth Soren,05-May-2026 09:33 AM,WO.pdf (757.00 KB),1,3398815,DILIP KUMAR SAHU,16-Feb-2026 02:43 PM,Rejected-AOC,Qualified,05-May-2026 09:33 AM,Municipal Bodies||Chikiti NAC,2026_ORULB_125466_18,CHKT-NAC-03/2025 - 26,"Development of creamatium of Harijana sahi at chikiti gada,chikiti N.A.C",1.0,3396401.0,K VIJAYA,INR,"1,297,602",Finance,All the Bidders are submitted all the documents as per the DTCN,Siddharth Soren,05-May-2026 09:17 AM,finance_579211.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3396401,K VIJAYA,16-Feb-2026 04:39 PM,Accepted-AOC,Awarded,05-May-2026 09:33 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3396834,Mitra Sethi,16-Feb-2026 10:53 AM,Rejected-AOC,Qualified,05-May-2026 09:33 AM,,,,,,,,,,,,,,,,AOC
