Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Supplying and installation of Two number DG sets for newly constructed Pump house inside Tarava Town,Supplying and installation of Two number DG sets for newly constructed Pump house inside Tarava Town,Please refer DTCN ,NA ,"46,19,767",Civil Works - Water Works,NA ,Tender,120.0,120.0,Tarava town,767016.0,NA ,NA ,NA ,"Additional Chief Engineer, P.H. Division, Balangir",No ,No,1.0,Date Change,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Additional Chief Engineer, P.H. Division, Balangir","Additional Chief Engineer, P.H. Division, Balangir","46,198",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor Registration Certificate, Experience Certificate, etc",01-Dec-2025 11:00 AM,17-Dec-2025 11:00 AM,01-Dec-2025 11:00 AM,16-Dec-2025 05:00 PM,01-Dec-2025 11:00 AM ,11-Dec-2025 05:00 PM ,01-Dec-2025 11:00 AM,16-Dec-2025 05:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,ACEPHBGR 13/2025-26,2025_PHEO_122247_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,3307353,ABC CONSTRUCTIONS,16-Dec-2025 02:58 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 11:31 AM,02-May-2026,"INR 3,927,263.93",120.0,Indrajit Sahu,02-May-2026 11:33 AM,wo.pdf (2713.00 KB),L1 bidder has responded,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,02-May-2026 11:31 AM,finsummary_568082.pdf (2713.33 KB),Finance,Opening Summary,Indrajit Sahu,17-Dec-2025 03:18 PM,finance_568082.pdf,BOQ Comparative Chart,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,02-May-2026 11:26 AM,techsummary_568082.pdf (2246.21 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2025_PHEO_122247_8,ACEPHBGR 13/2025-26,Supplying and installation of Two number DG sets for newly constructed Pump house inside Tarava Town,1.0,3299361.0,GSP POWER PROJECTS RETAIL DIVISION,INR,"3,927,263.93",AOC
,,,,,,,,,,,,,,,,,,2.0,Cost of Tender Paper,Fee,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3300084,CLAVAX POWER PRIVATE LIMITED,15-Dec-2025 03:53 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3.0,The following changes are made in the BOQ and DTCN,Technical Bid,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3299361,GSP POWER PROJECTS RETAIL DIVISION,13-Dec-2025 04:36 PM,Accepted-AOC,Awarded as per OPWD code,02-May-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3302484,RM ENTERPRISES,16-Dec-2025 12:37 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3307129,SRD ENERGY TREE PVT LTD,16-Dec-2025 01:01 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
