Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
15-Apr-2026,"INR 550,848",90.0,AVINASH MOHANTY,06-May-2026 01:02 PM,18.pdf (529.00 KB),Municipal Bodies||Daspalla NAC,2026_ORULB_124711_18,NAC-Daspalla/03/2025-26,Improvement Road from Arghatia Patna Gangadhar Sahoo Res to Raghunath Behera in Ward No.14 of NAC Daspalla.,1.0,3384034.0,KALYANI BEHERA,INR,"550,848",1,3384034,KALYANI BEHERA,06-Feb-2026 04:42 PM,Accepted-AOC,ok,06-May-2026 01:02 PM,Finance,ok,AVINASH MOHANTY,17-Mar-2026 01:03 PM,finance_576661.pdf,BOQ Comparative Chart,"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,18-Mar-2026 04:06 PM,finsummary_576661.pdf (806.56 KB),"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,17-Mar-2026 03:17 PM,techsummary_576661.pdf (806.56 KB),AOC,"4,000",0.0,Nil,Nil,No,"8,475",Yes,fixed,,Nil,Nil,1,ICICI BANK,27-Jan-2026 11:00 AM,07-Feb-2026 11:00 AM,27-Jan-2026 11:00 AM,06-Feb-2026 05:00 PM,NA ,NA ,27-Jan-2026 11:00 AM,06-Feb-2026 05:00 PM,Improvement Road from Arghatia Patna Gangadhar Sahoo Res to Raghunath Behera in Ward No.14 of NAC Daspalla.,Improvement Road from Arghatia Patna Gangadhar Sahoo Res to Raghunath Behera in Ward No.14 of NAC Daspalla.,Please refer Tender documents. ,NA ,"8,47,547",Civil Works - Buildings,NA ,Tender,180.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,EXECUTIVE OFFICER NAC DASPALLA,EXECUTIVE OFFICER NAC DASPALLA,Municipal Bodies||Daspalla NAC,NAC-Daspalla/03/2025-26,2026_ORULB_124711_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,3383535,MAKABULU KHAN,06-Feb-2026 12:57 PM,Rejected-AOC,ok,06-May-2026 01:02 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,All tender documents,,,,,,,,,,,,,,,,,AOC
