Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,Divisional Officer,"ROADS AND BUILDINGS DIVISION, GANJAM - II",02-Mar-2026 10:00 AM,10-Mar-2026 11:30 AM,02-Mar-2026 10:00 AM,09-Mar-2026 04:00 PM,02-Mar-2026 10:00 AM ,06-Mar-2026 04:00 PM ,02-Mar-2026 10:00 AM,09-Mar-2026 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Cost of tender paper EMD GSTIN PAN Affidavit Regn Cert and other documents as per DTCN,"20,100",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,SC RandB GM-II-32/2025-26,2026_EICCL_126793_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,Provision of annual comprehensive maintenance contract of Fire fighting Alarm system for Fire Fighting system and Fire Extinguisher at CHC Khandadeuli,Provision of annual comprehensive maintenance contract of Fire fighting Alarm system for Fire Fighting system and Fire Extinguisher at CHC Khandadeuli,NA ,NA ,"20,04,284",Electrical Works,NA ,Tender,90.0,365.0,Ganjam,760005.0,NA ,NA ,NA ,"ROADS AND BUILDINGS DIVISION, GANJAM - II",No ,No,AOC,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,16-May-2026 12:07 PM,finsummary_583639.pdf (706.90 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,2026_EICCL_126793_1,SC RandB GM-II-32/2025-26,Provision of annual comprehensive maintenance contract of Fire fighting Alarm system for Fire Fighting system and Fire Extinguisher at CHC Khandadeuli,1.0,3423903.0,K3ALERT SYSTEM,INR,"1,435,869",Finance,2 nos of bidder participated,Sandipta Panigrahi,16-May-2026 11:51 AM,finance_583639.pdf,BOQ Comparative Chart,16-May-2026,"INR 1,435,869",365.0,Sandipta Panigrahi,16-May-2026 12:18 PM,Khanda.pdf (707.00 KB),work awarded to K3 Alert System,1,3423903,K3ALERT SYSTEM,09-Mar-2026 11:58 AM,Accepted-AOC,Work awarded,16-May-2026 12:19 PM,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,16-May-2026 11:57 AM,techsummary_583639.pdf (706.90 KB),AOC
,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3424147,VACRON TECHNOLOGY PRIVATE LIMITED,09-Mar-2026 01:45 PM,Rejected-AOC,Not qualify for award,16-May-2026 12:19 PM,,,,,,,AOC
