Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-55/2025-26 Dt. 17.12.2025,2025_ORULB_123398_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,19-Dec-2025 10:30 AM,29-Dec-2025 03:30 PM,19-Dec-2025 10:30 AM,29-Dec-2025 03:00 PM,19-Dec-2025 10:30 AM ,23-Dec-2025 01:30 PM ,19-Dec-2025 10:30 AM,29-Dec-2025 03:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, ICOMC Tower,Satya nagar",1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,"21,200",Yes,fixed,,Nil,Nil,Construction of Paver Road from Satya Narayan Nagar to Reddy Sahi in Ward No. 20,Construction of Paver Road from Satya Narayan Nagar to Reddy Sahi in Ward No. 20,Please refer Tender documents. ,NA ,"21,16,778",Civil Works - Roads,NA ,Tender,120.0,60.0,BMC AREA,751022.0,Office Chamber of the EE(Central Tender Cell) ,"Central Tender Cell, UG Floor, ICOMC Tower,Satya nagar ",23-Dec-2025 03:30 PM ,"Central Tender Cell,BMC",No ,No,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEEDIVISIONI,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,08-May-2026 04:36 PM,finsummary_572099.pdf (4001.45 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_123398_4,BMC-EE-Tender Cell-55/2025-26 Dt. 17.12.2025,Construction of Paver Road from Satya Narayan Nagar to Reddy Sahi in Ward No. 20,1.0,3337137.0,SAMRAT KUMAR MOHANTY,INR,"2,123,378",Finance,8 bids opened successfully,Lipsa Parida,29-Dec-2025 03:57 PM,finance_572099.pdf,BOQ Comparative Chart,1,3337156,BIJAYA KETAN PRADHAN,29-Dec-2025 02:40 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,08-May-2026,"INR 2,123,378",60.0,Lipsa Parida,08-May-2026 04:40 PM,WO_55_4.pdf (561.00 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEEDIVISIONI,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,08-May-2026 04:31 PM,techsummary_572099.pdf (1470.64 KB),AOC
,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3332824,JYOTI PRAKASH SAHU,27-Dec-2025 10:08 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3336941,KALPATARU DAS,29-Dec-2025 02:22 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3336670,PRASANTA KUMAR MALLIK (S.C),29-Dec-2025 01:40 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3336966,RABINDRA KUMAR SETHI,29-Dec-2025 02:18 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3329927,RANJIT SING,27-Dec-2025 09:02 AM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3337137,SAMRAT KUMAR MOHANTY,29-Dec-2025 02:44 PM,Accepted-AOC,L1 bidder,08-May-2026 04:40 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3326785,UMAKANTA BEHERA,24-Dec-2025 06:40 PM,Rejected-Finance,Rejected,08-May-2026 04:36 PM,,,,,,,,,,,,,AOC
