S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Stage
1.0,3060534.0,Neelakantha Swain,INR,"4,829,578",Technical,Bid opening Summary,Sarita Kumari Charchi,18-Sep-2025 12:13 PM,technical_550585.pdf,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2025_CERWI_117364_2,OnlineTender/03/SERWDG-I/25-26,Construction of subcenter buildingsc building Cum HWC at Baghalpur under State plan,"Executive Engineer, R.W. Division-I, Ganjam, Berhampur",Internal,"D.A.O, Jr. Engineer (Estr), R.W. Division-I, Ganjam, Berhampur",Sarita Kumari Charchi,07-May-2026 01:45 PM,finsummary_550585.pdf (638.63 KB),"Executive Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Sarita Kumari Charchi,18-Sep-2025 12:15 PM,22-Sep-2025 04:00 PM,techsummary_550585.pdf (638.58 KB),Finance,Bid Opening Summary,Sarita Kumari Charchi,07-May-2026 01:30 PM,finance_550585.pdf,BOQ Comparative Chart,07-May-2026,"INR 4,829,578",270.0,Sarita Kumari Charchi,07-May-2026 02:02 PM,wo.pdf (414.00 KB),20P1/2025-26,1,3060534,Neelakantha Swain,02-Sep-2025 04:05 PM,Accepted-AOC,Bidder found L1,07-May-2026 02:03 PM,AOC,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OnlineTender/03/SERWDG-I/25-26,2025_CERWI_117364_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN",27-Aug-2025 11:00 AM,03-Sep-2025 11:00 AM,27-Aug-2025 11:00 AM,02-Sep-2025 06:00 PM,27-Aug-2025 11:00 AM ,01-Sep-2025 03:00 PM ,27-Aug-2025 11:00 AM,02-Sep-2025 06:00 PM,22-Sep-2025 04:00 PM,Construction of subcenter buildingsc building Cum HWC at Baghalpur under State plan,Construction of subcenter building sc building Cum HWC at Baghalpur under State plan,Please refer Tender documents. ,NA ,"50,84,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E., R.W. Division-I, Ganjam, Berhampur",No ,No,"10,000",0.0,Nil,Nil,No,"50,900",Yes,fixed,,Nil,Nil,1,ICICI BANK,"E.E., R.W. Division No.-I, Ganjam, BAM","O/o the S.E., R.W. Division-I, In-front of De-paul school, Engineering School Road, Berhampur, Ganjam, 760010",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3061023,Pitabash Gauda,02-Sep-2025 01:29 PM,Rejected-Finance,Bidder found L2,07-May-2026 01:45 PM,AOC,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,AOC
