S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3213595.0,ASISHA KUMAR SAMAL,11-Nov-2025 03:31 PM,Accepted-AOC,First lowest Bidders,26-May-2026 07:49 PM,1.0,3213595.0,ASISHA KUMAR SAMAL,INR,"28,757,932",CE RW I||RWCIRCLE-ANGUL,2025_CERWI_120351_10,Road Online-AGL-20/2025-26,Construction of road from Santhapada to Lingarakata road in the District of Angul under MMSY-Improvement to Existing R.D.Road for the year 2025-26,26-May-2026,"INR 28,757,932",270.0,Anup Kumar Behera,26-May-2026 07:48 PM,Santhapada.pdf (399.00 KB),REFUND OF E.M.D,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,26-May-2026 07:47 PM,finsummary_560121.pdf (398.70 KB),Technical,3nos bidder found,Anup Kumar Behera,13-Nov-2025 12:13 PM,technical_560121.pdf,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,15-Jan-2026 01:19 PM,17-Jan-2026 05:00 PM,techsummary_560121.pdf (2453.99 KB),Finance,Two Bidders found,Anup Kumar Behera,18-Jan-2026 05:58 PM,finance_560121.pdf,BOQ Comparative Chart,AOC,30-Oct-2025 05:20 PM,12-Nov-2025 10:00 AM,30-Oct-2025 05:20 PM,11-Nov-2025 05:00 PM,30-Oct-2025 05:20 PM ,10-Nov-2025 01:00 PM ,30-Oct-2025 05:20 PM,11-Nov-2025 05:00 PM,17-Jan-2026 05:00 PM,"Chief Construction Engineer,RWC,Angul",At- Hakimpada Po- Hakimpada District- Angul,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-20/2025-26,2025_CERWI_120351_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD One percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness",1.0,ICICI BANK,"3,38,300",Yes,percentage,1.0%,Nil,Nil,Construction of road from Santhapada to Lingarakata road in the District of Angul under MMSY-Improvement to Existing R.D.Road for the year 2025-26,Construction of road from Santhapada to Lingarakata road in the District of Angul under MMSY-Improvement to Existing R.D.Road for the year 2025-26,Please refer Tender documents. ,NA ,"3,38,30,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,AOC
2.0,3210282.0,KAMALESWAR ENTERPRISE PROP-RAGHUNATH SAHU,10-Nov-2025 10:45 PM,Rejected-AOC,0,26-May-2026 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation,No Litigation certif",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,3213788.0,SURENDRA KUMAR JETHY,11-Nov-2025 04:01 PM,Rejected-Technical,Disqualified due to non submission of work in hand certificate as per Clause 2.2.2 of ITB of DTCN,15-Jan-2026 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
