Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD, GSTIN, PAN, Affidavit,Civil and HT License, Joint Venture, Others as per DTCN","7,080",0.0,Nil,Nil,No,INSTALLATION AND ENERGISATION OF UPARNUAGAON-III L.I. PROJECT UNDER M.RAMPUR BLOCK IN KALAHANDI DISTRICT OUT OF RIDF-2025-26,INSTALLATION AND ENERGISATION OF UPARNUAGAON-III L.I. PROJECT UNDER M.RAMPUR BLOCK IN KALAHANDI DISTRICT OUT OF RIDF-2025-26,Please refer to Tender Documents ,NA ,"35,32,058",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,M.RAMPUR,766102.0,NA ,NA ,NA ,"O/OThe Executive EngineerL.I.Division,Bhawanipatna",No ,No,"35,321",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,01-Jan-2026 11:00 AM,31-Jan-2026 11:00 AM,01-Jan-2026 11:00 AM,30-Jan-2026 05:00 PM,01-Jan-2026 11:00 AM ,22-Jan-2026 05:00 PM ,01-Jan-2026 11:00 AM,30-Jan-2026 05:00 PM,"Executive Engineer L.I.Division,Bhawanipatna",At - Infront of GOVT ITI Po- Bhawanipatna Dist- Kalahandi,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,OLIC-BPT-05/2025-26 Dt.24.12.2025,2025_OLIC_123977_32,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Executive Engineer,Internal,"Executive Engineer, Assistant Executive Engineer(Estr.), Divisional Accountant , Dy.Executive Engineer(Mech.), Head Clerk, J.E. (Civil)",BIPRA SOREN,27-Apr-2026 12:58 PM,finsummary_573884.pdf (4211.02 KB),Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,2025_OLIC_123977_32,OLIC-BPT-05/2025-26 Dt.24.12.2025,INSTALLATION AND ENERGISATION OF UPARNUAGAON-III L.I. PROJECT UNDER M.RAMPUR BLOCK IN KALAHANDI DISTRICT OUT OF RIDF-2025-26,1.0,3374392.0,SEELA RAJEYA REDDY,INR,"3,002,602",Finance,Bid Opening summary uploaded as per bidding. The L1 bidder will be accepted after Technical evaluation.,BIPRA SOREN,18-Mar-2026 12:40 PM,finance_573884.pdf,BOQ Comparative Chart,28-Apr-2026,"INR 3,002,602",90.0,BIPRA SOREN,26-May-2026 11:40 AM,Pkg32.pdf (4451.00 KB),AWARD OF CONTRACT,1,3370355,ABHINANDAN PANDA,30-Jan-2026 03:08 AM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,Executive Engineer,Internal,"Executive Engineer, Assistant Executive Engineer(Estr.), Divisional Accountant , Dy.Executive Engineer(Mech.), Head Clerk, J.E. (Civil)",BIPRA SOREN,26-Mar-2026 11:58 AM,techsummary_573884.pdf (7026.47 KB),AOC
,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3372754,ASHOK KUMAR PADHAN,30-Jan-2026 12:27 PM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3373280,Bikash Chandra Panigrahi,30-Jan-2026 04:30 AM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3371673,CHINMAYA MISHRA,30-Jan-2026 08:22 AM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3372794,DHARMENDRA KUMAR JOSHI,30-Jan-2026 06:27 AM,Rejected-AOC,L2 not Selected,26-May-2026 11:40 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3372157,DURGA PRASAD BAG,30-Jan-2026 09:54 AM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3365309,GITANJALI PADHAN,28-Jan-2026 03:42 PM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3371805,KARAN MISHRA,30-Jan-2026 02:28 AM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3370327,MANISHA AGRAWAL,29-Jan-2026 02:50 PM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3370977,MOHAMMED SALMAN,29-Jan-2026 11:07 PM,Rejected-Finance,L3 not Selected,27-Apr-2026 12:58 PM,,,,,,,AOC
