Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
01-May-2026,"INR 910,158.78",30.0,Pramod Kumar Padhi,01-May-2026 04:38 PM,41proceeding.pdf (323.00 KB),Municipal Bodies||Bhawanipatna Municipality,2026_ORULB_126263_12,BPM/07/2025-26,Improvement of Road and Drain with Laying of Cover Slab at Shiba Pattanaik Marg in Ward No-06,1.0,3418686.0,BIKASH KUMAR SAHANI,INR,"910,158.78",1,3418686,BIKASH KUMAR SAHANI,04-Mar-2026 10:51 PM,Accepted-AOC,awarded,01-May-2026 04:38 PM,Finance,Accepted,Pramod Kumar Padhi,01-May-2026 12:43 PM,,BOQ Comparative Chart,CP,Internal,,Pramod Kumar Padhi,01-May-2026 04:34 PM,finsummary_581855.pdf (323.27 KB),CP,Internal,,Pramod Kumar Padhi,01-May-2026 04:31 PM,techsummary_581855.pdf (323.27 KB),AOC,1.0,Extension of date,Date,,Improvement of Road and Drain with Laying of Cover Slab at Shiba Pattanaik Marg in Ward No-06,Improvement of Road and Drain with Laying of Cover Slab at Shiba Pattanaik Marg in Ward No-06,Please refer Tender documents. ,NA ,"9,11,017",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,19-Feb-2026 02:00 PM,09-Mar-2026 05:30 PM,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Bhawanipatna Municipality,BPM/07/2025-26,2026_ORULB_126263_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"9,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",AOC
,,,,,,,,,,,,,,,2,3419500,DEEPAK KUMAR SAHANI,05-Mar-2026 02:24 PM,Rejected-Finance,L3,01-May-2026 04:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,3,3424321,HARI SHANKAR PATNAIK,09-Mar-2026 04:30 PM,Rejected-Finance,L3,01-May-2026 04:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3414965,JANAKI PUJHARI,03-Mar-2026 11:47 AM,Rejected-AOC,l2,01-May-2026 04:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3415256,NILAKANTHA SAHU,03-Mar-2026 04:30 PM,Rejected-Finance,L3,01-May-2026 04:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3419184,PRATIK BHANSALI,05-Mar-2026 12:43 PM,Rejected-Finance,L3,01-May-2026 04:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3414982,SARITA SAHU,03-Mar-2026 06:25 PM,Rejected-Finance,L3,01-May-2026 04:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
