Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Kamakhyanagar NAC,KNR-NAC-05/2025-26,2026_ORULB_125654_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, PAN CARD and Other Documents","2,994",Yes,percentage,1.0%,Nil,Nil,Providing wearing coat from Kabuli Patra house towards Banka Bihari house in Ward No-06 at Kamakhyanagar NAC,Providing wearing coat from Kabuli Patra house towards Banka Bihari house in Ward No-06 at Kamakhyanagar NAC,Please refer Tender documents. ,NA ,"2,99,417",Civil Works - Others,NA ,Tender,30.0,NA ,Kamakhyanagar NAC,759018.0,NA ,NA ,NA ,KAMAKHYANAGAR NAC,No ,No,1.0,ICICI BANK,Executive Officer N.A.C.Kamakhyanaga,"Executive Officer, Kamakhyanaga NAC",07-Feb-2026 01:00 PM,17-Feb-2026 11:00 AM,07-Feb-2026 01:00 PM,16-Feb-2026 05:00 PM,NA ,NA ,07-Feb-2026 01:00 PM,16-Feb-2026 05:00 PM,"2,000",0.0,Nil,Nil,Yes,AOC,EO,Internal,,Ranjulata Das,12-May-2026 12:24 PM,finsummary_579819.pdf (153.22 KB),EO,Internal,,Ranjulata Das,12-May-2026 12:19 PM,techsummary_579819.pdf (153.22 KB),1.0,3397488.0,SAROJ KUMAR BISWAL,INR,"299,417",Municipal Bodies||Kamakhyanagar NAC,2026_ORULB_125654_16,KNR-NAC-05/2025-26,Providing wearing coat from Kabuli Patra house towards Banka Bihari house in Ward No-06 at Kamakhyanagar NAC,1,3396754,ANIL KUMAR SAHOO,16-Feb-2026 12:29 AM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,12-May-2026,"INR 299,417",30.0,Ranjulata Das,12-May-2026 12:29 PM,16.pdf (153.00 KB),L1 IN LOTTERY,Finance,OPENING SUCESSFULLY,Ranjulata Das,18-Feb-2026 11:15 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3397269,ANTARYAMI SAHU,16-Feb-2026 01:33 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3394409,BIRAJA PRASAD SASMAL,13-Feb-2026 10:17 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3392894,Dharmendra Das,12-Feb-2026 07:54 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3395835,DILESWAR GARANAYAK,14-Feb-2026 10:58 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3396293,JAJNESWAR NAIK,15-Feb-2026 02:41 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3393953,NETRANANDA SAHOO,13-Feb-2026 03:42 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3399065,NIMAIN CHARAN TARAI,16-Feb-2026 03:44 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3395479,Rajesh Roshan Behera,14-Feb-2026 08:20 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3397430,RAKESH KUMAR BISWAL,15-Feb-2026 10:11 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3396452,Rashmi Ranjan Behera,15-Feb-2026 10:53 AM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3397160,SABITRI SAHOO,16-Feb-2026 12:22 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3397488,SAROJ KUMAR BISWAL,15-Feb-2026 11:41 PM,Accepted-AOC,L1 IN LOTTERY,12-May-2026 12:29 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3399361,Satyabrata Das,16-Feb-2026 04:39 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3397031,SIPRA SINGH,15-Feb-2026 05:22 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3393181,SRI NARAYAN SAHOO,13-Feb-2026 10:50 PM,Rejected-Finance,NOT L1 IN LOTTERY,12-May-2026 12:24 PM,,,,,,,,,,,,,,AOC
