S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"3,64,200",Yes,percentage,1.0%,Nil,Nil,"CCE R.W.CIRCLE, BALASORE","O/o The CCE R.W.CIRCLE, BALASORE","Construction of road from Balabudhi RD road (Puran Shiva Mandir) to Chakuri H.L Bridge of Basta block via Khirang, Katuldiha, Nima in the District of Balasore under MMSY- CMRL for the year 2025-26","Construction of road from Balabudhi RD road (Puran Shiva Mandir) to Chakuri H.L Bridge of Basta block via Khirang, Katuldiha, Nima in the District of Balasore under MMSY- CMRL for the year 2025-26",Please refer DTCN ,NA ,"3,64,20,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Balasore,756001.0,NA ,NA ,NA ,"O/o The CCE R.W.CIRCLE, BALASORE",No ,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-40 of 2025-26,2025_CERWI_122071_23,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,28-Nov-2025 06:00 PM,09-Dec-2025 11:00 AM,28-Nov-2025 06:00 PM,08-Dec-2025 05:00 PM,28-Nov-2025 06:00 PM ,07-Dec-2025 05:00 PM ,28-Nov-2025 06:00 PM,08-Dec-2025 05:00 PM,17-Feb-2026 05:30 PM,AOC,Technical,8 Numbers bidder admitted,Saibalini Singh,09-Dec-2025 06:45 PM,,"CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE RW CIRCLE, BALASORE AND JE ESTIMATOR CCE RW CIRCLE, BALASORE AND DAO RW DIVISION, BALASORE",Durjyodhan Behera,08-May-2026 01:20 PM,finsummary_567897.pdf (488.31 KB),Finance,7 Numbers bidder admitted,Durjyodhan Behera,17-Feb-2026 06:44 PM,,BOQ Comparative Chart,"CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE RW CIRCLE, BALASORE AND JE ESTIMATOR CCE RW CIRCLE, BALASORE AND DAO R.W. DIVISION, BALASORE",Saibalini Singh,12-Feb-2026 01:12 PM,17-Feb-2026 05:30 PM,techsummary_567897.pdf (1305.00 KB),08-May-2026,"INR 30,960,156",270.0,Durjyodhan Behera,08-May-2026 01:29 PM,4183Balabudhi.pdf (846.00 KB),Work awarded to 1st lowest bidder,1.0,3289048.0,BINAYA KUMAR ROUT,INR,"30,960,156",CE RW I||RWCIRCLE-BALASORE,2025_CERWI_122071_23,CCE-BLS-NCB-40 of 2025-26,"Construction of road from Balabudhi RD road (Puran Shiva Mandir) to Chakuri H.L Bridge of Basta block via Khirang, Katuldiha, Nima in the District of Balasore under MMSY- CMRL for the year 2025-26",1,3288854,AMARJIT MAHAPATRA,08-Dec-2025 01:51 PM,Rejected-AOC,L3,08-May-2026 01:29 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT , MACHINERIES,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3284375,AMIT KUMAR DAS,08-Dec-2025 12:26 PM,Rejected-AOC,L1,08-May-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3285886,Beda Prakash Biswal,08-Dec-2025 04:49 PM,Rejected-AOC,L1,08-May-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3289048,BINAYA KUMAR ROUT,08-Dec-2025 02:23 PM,Accepted-AOC,L1,08-May-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3288268,LAXMINARAYAN CONSTRUCTION,08-Dec-2025 01:09 PM,Rejected-AOC,L4,08-May-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3288908,SIDDHARTHA SANKAR PANDA,08-Dec-2025 01:59 PM,Rejected-AOC,L2,08-May-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3286451,SUJIT KUMAR MOHANTY,08-Dec-2025 11:43 AM,Rejected-Technical,Non-submission of EMD and False / Misleading affidavit,12-Feb-2026 01:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3281416,SUMIT KUMAR BHUYAN,07-Dec-2025 11:59 AM,Rejected-AOC,L1,08-May-2026 01:29 PM,AOC
