Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,26-May-2026 06:05 PM,,BOQ Comparative Chart,1.0,3473688.0,BS FOILS PRIVATE LIMITED,INR,"336,000",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_128715_2,MM/113/AT/ 2026-27/57,Supply of Aluminum Foils,Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:19 AM,finsummary_589384.pdf (79.68 KB),Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:16 AM,techsummary_589384.pdf (79.68 KB),1.0,3473688.0,BS FOILS PRIVATE LIMITED,13-May-2026 12:38 PM,Accepted-AOC,L1,30-May-2026 12:27 PM,30-May-2026,"INR 605,500",15.0,Sudhir Ranjan Mallik,30-May-2026 12:27 PM,FOIL30.pdf (1226.00 KB),AOC,04-May-2026 10:00 AM,15-May-2026 03:00 PM,04-May-2026 10:00 AM,15-May-2026 02:00 PM,NA ,NA ,04-May-2026 10:00 AM,15-May-2026 02:00 PM,1.0,ICICI BANK,"1,180",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2026-27/57,2026_OMFED_128715_2,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,Managing Director,"D2, Sahid Nagar, BBSR",Supply of Aluminum Foils,Supply of Aluminum Foils,Please refer Tender Document ,NA ,"2,50,00,000",Miscellaneous Goods,NA ,Tender,30.0,15.0,ARILO DAIRY,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,"1,00,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,2.0,3478637.0,M/S R.S FOILS PRIVATE LIMITED,INR,"269,500",,,,,,,,,,,,,,,,,2.0,3478637.0,M/S R.S FOILS PRIVATE LIMITED,13-May-2026 05:57 PM,Accepted-AOC,L1,30-May-2026 12:27 PM,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
