Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"Karmi oram,BDO sinapali",Internal,"ABDO,BFO,AEE,WEO,SO,JE",Karmi Oram,31-Jan-2026 12:28 PM,techsummary_575372.pdf (359.91 KB),25-May-2026,"INR 1,110,198",270.0,Karmi Oram,30-May-2026 05:39 PM,badharnapadaworkorder.pdf (904.00 KB),Selected bidder,1,3365533,ALOK KABIR,25-Jan-2026 09:20 PM,Rejected-Finance,higher bidder,06-May-2026 08:23 AM,1.0,3368883.0,BISWARANJAN PATTNAIK,INR,"1,110,198",Finance,BIDS ARE OPEN SUCESSFULLY,Karmi Oram,31-Jan-2026 09:59 AM,finance_575372.pdf,BOQ Comparative Chart,"Karmi oram,BDO sinapali",Internal,WEO ABDO BFO JE AEE SO BDO,Karmi Oram,06-May-2026 08:23 AM,finsummary_575372.pdf (428.99 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,2026_PRSIN_124473_2,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,"Const of addl. Class Room (ACR) at Badhernapada UPS, Gorla GP",AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,RC,affadavit,NRC,GST,BID security, etc.",1.0,ICICI BANK,12-Jan-2026 05:30 PM,28-Jan-2026 11:00 AM,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,12-Jan-2026 05:30 PM ,27-Jan-2026 05:30 PM ,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,2026_PRSIN_124473_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Const of addl. Class Room (ACR) at Badhernapada UPS, Gorla GP","Const of addl. Class Room (ACR) at Badhernapada UPS, Gorla GP",Please refer Tender documents. ,NA ,"14,80,461",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sinapali,766108.0,NA ,NA ,NA ,Panchayat Samiti Sinapali,No ,No,BDO sinapali,At-Panchayat Samiti Sinapali Dist-Nuapada,"14,900",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,3368883,BISWARANJAN PATTNAIK,27-Jan-2026 04:46 PM,Accepted-AOC,selected bidder,30-May-2026 05:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3366156,PADMALAYA JAGAT,26-Jan-2026 04:43 PM,Rejected-Finance,higher bidder,06-May-2026 08:23 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3364958,SAILESH KUMAR PATEL,24-Jan-2026 08:13 PM,Rejected-Finance,higher bidder,06-May-2026 08:23 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
