Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
PHEO||PH Circle Balasore||PH Division Balasore,2025_PHEO_121422_1,SEPHBLS-27 of 2025-26 Dt.12.11.2025,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Jaleswar Town",1.0,3299934.0,CLAVAX POWER PRIVATE LIMITED,INR,"5,450,970","Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,", A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore",Nabin Chandra Singh,07-Jan-2026 06:50 PM,09-Jan-2026 11:00 AM,techsummary_565019.pdf (1319.68 KB),"Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore.",Nabin Chandra Singh,18-May-2026 09:32 AM,finsummary_565019.pdf (228.66 KB),18-May-2026,"INR 5,450,970",60.0,Nabin Chandra Singh,18-May-2026 09:36 AM,AoC.pdf (1995.00 KB),Qualified through Transparent Lottery System,Finance,Financial Bid opened,Nabin Chandra Singh,18-May-2026 09:26 AM,finance_565019.pdf,BOQ Comparative Chart,1,3302236,ABC CONSTRUCTIONS,15-Dec-2025 12:36 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:32 AM,Technical,Technical Bid opened,Nabin Chandra Singh,07-Jan-2026 06:47 PM,technical_565019.pdf,AOC,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,PHEO||PH Circle Balasore||PH Division Balasore,SEPHBLS-27 of 2025-26 Dt.12.11.2025,2025_PHEO_121422_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer, PH Division, Balasore","Office of the Executive Engineer, P.H. Division, Balasore",1.0,Fee/PreQual/Technical,.pdf,"GST Certificate, PAN, Bidder RC (CDMS), Affidavit, Cost of Tender Paper, EMD",1.0,2nd Corrigendum,Date,,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Jaleswar Town","Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Jaleswar Town",Please refer Tender documents. ,NA ,"64,12,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,Jaleswar Municipality,756032.0,NA ,NA ,NA ,"O/o the E.E. P.H. Division, Balasore",No ,No,18-Nov-2025 11:00 AM,16-Dec-2025 12:00 PM,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,18-Nov-2025 11:00 AM ,10-Dec-2025 05:00 PM ,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,09-Jan-2026 11:00 AM,"65,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3301262,ANIL KUMAR SAHU,14-Dec-2025 03:03 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:32 AM,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Affidavits, Schedules and other documents if any as per DTCN",2.0,3rd Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3299934,CLAVAX POWER PRIVATE LIMITED,15-Dec-2025 11:57 AM,Accepted-AOC,Qualified through Transparent Lottery System,18-May-2026 09:36 AM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3254918,GSP POWER PROJECTS RETAIL DIVISION,27-Nov-2025 04:06 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:32 AM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3262201,RM ENTERPRISES,28-Nov-2025 08:22 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:32 AM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3303511,SRD ENERGY TREE PVT LTD,15-Dec-2025 01:44 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:32 AM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
