S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,1st Corrigendum,Other,,13-Oct-2025 11:00 AM,28-Oct-2025 11:00 AM,13-Oct-2025 11:00 AM,27-Oct-2025 05:30 PM,13-Oct-2025 11:00 AM ,18-Oct-2025 05:30 PM ,13-Oct-2025 11:00 AM,27-Oct-2025 05:30 PM,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"42,400",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, RC, PAN, Affidavit, GSTIN, NRC , Adhar and any other as per DTCN",Protection to scoured left bank of river Tel near village Khandidagariguda from RD 160m to 321m for 2025-26,Protection to scoured left bank of river Tel near village Khandidagariguda from RD 160m to 321m for 2025-26,Please refer Tender documents. ,NA ,"42,37,000",Civil Works - Others,NA ,Tender,90.0,120.0,"Khandidangariguda, Junagarh",766014.0,NA ,NA ,NA ,"Office of the SE, Kalahandi Irrigation Division",No ,No,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||EE Kalahandi Irr Divn. Bhawanipatna",e-KLID-02/2025-26,2025_CEBMT_119383_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Office of the SE, Kalahandi Irrigation Division","Office of the SE, Kalahandi Irrigation Division",AOC,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||EE Kalahandi Irr Divn. Bhawanipatna",2025_CEBMT_119383_2,e-KLID-02/2025-26,Protection to scoured left bank of river Tel near village Khandidagariguda from RD 160m to 321m for 2025-26,SEKID,Internal,"SEKID,DAO,AEE",ANANTARAM NAIK,14-Dec-2025 01:40 PM,finsummary_555573.pdf (443.01 KB),Finance,Technical Bid Documents downloaded successfully,ANANTARAM NAIK,26-Nov-2025 01:39 PM,finance_555573.pdf,BOQ Comparative Chart,1.0,3146942.0,GUPTESWAR KAND,INR,"3,601,873.28",1,3146866,ABHINANDAN PANDA,23-Oct-2025 08:55 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,24-Dec-2025,"INR 3,601,873.28",120.0,ANANTARAM NAIK,01-May-2026 01:01 PM,02.pdf (610.00 KB),Award of Contract,SEKID,Internal,"SEKID,AEE,DAO",ANANTARAM NAIK,13-Dec-2025 09:04 PM,techsummary_555573.pdf (1505.59 KB),AOC
,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3146360,ANJAN KUMAR BEHERA,26-Oct-2025 09:39 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3139717,Ashutosh Mishra,24-Oct-2025 01:35 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3139449,Banishree Mishra,26-Oct-2025 12:59 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3149262,"BHAKHAR RAM, PROP. OF SHREE KESHAR CONSTRUCTION COMPANY",24-Oct-2025 07:58 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3157523,Bhawani Sankar Harpal,27-Oct-2025 11:38 AM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3159283,BIBHUTI RANJAN PATTNAIK,27-Oct-2025 02:59 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3133293,Bikash Chandra Panigrahi,21-Oct-2025 08:36 PM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3156907,BIKASH KUMAR AGRAWAL,27-Oct-2025 08:49 AM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3149552,BIKASH RANJAN BABU,25-Oct-2025 12:57 AM,Rejected-Finance,Through Transparent Lottery Process,14-Dec-2025 01:40 PM,,,,,,,,,,,,,,AOC
