EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"7,600",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTCN",1,ICICI BANK,Municipal Bodies||Bhadrak Municipality,BM-BDK-05-2025-26,2025_ORULB_115568_73,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,"Executive Officer, Bhadrak Municipality",Const. of Paver Road from Habibur Raheman house to Tazuddin Khan house and Kalimuddin house to Kala house and Kurshi house to Mir Lengda housein ward No.29,Const. of Paver Road from Habibur Raheman house to Tazuddin Khan house and Kalimuddin house to Kala house and Kurshi house to Mir Lengda housein ward No.29,Please refer Tender documents. ,NA ,"7,51,006",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,24-Jul-2025 10:00 AM,04-Aug-2025 11:00 AM,24-Jul-2025 10:00 AM,02-Aug-2025 05:00 PM,NA ,NA ,24-Jul-2025 10:00 AM,02-Aug-2025 05:00 PM,AOC,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,02-May-2026 07:56 PM,techsummary_546425.pdf (240.28 KB),Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,02-May-2026 08:01 PM,finsummary_546425.pdf (240.28 KB),Finance,ok,TAPASA KUMAR SAMAL,07-Aug-2025 04:27 PM,,BOQ Comparative Chart,02-May-2026,"INR 751,006",90.0,Sourav Chakrabarty,02-May-2026 08:23 PM,73.pdf (169.00 KB),work order issued,1.0,3020331.0,Mir Abdul Quiyam,INR,"751,006",Municipal Bodies||Bhadrak Municipality,2025_ORULB_115568_73,BM-BDK-05-2025-26,Const. of Paver Road from Habibur Raheman house to Tazuddin Khan house and Kalimuddin house to Kala house and Kurshi house to Mir Lengda housein ward No.29,1,3020383,Dayanidhi Mohapatra,01-Aug-2025 01:35 PM,Rejected-AOC,Quoted second lowest,02-May-2026 08:23 PM,AOC
,,,,,,,,,,,,,.xls,Bill of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3020331,Mir Abdul Quiyam,01-Aug-2025 07:03 PM,Accepted-AOC,Quoted first lowest,02-May-2026 08:23 PM,AOC
