S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,3343905.0,MANOJ KUMAR MOHANTY,INR,"37,388,714",Technical,09 Nos of bidders participated,Akshaya Kumar Naik,26-Feb-2026 12:21 PM,,CE RW I||RWCIRCLE-BARIPADA,2025_CERWI_122603_8,NCB No 394 Road Work,Improvement of ODR - Chulibhanga under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,11-Mar-2026 05:01 PM,finsummary_569516.pdf (3734.65 KB),"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,26-Feb-2026 01:28 PM,05-Mar-2026 11:00 AM,techsummary_569516.pdf (785.24 KB),Finance,09 Nos of bidders admitted,Akshaya Kumar Naik,07-Mar-2026 01:31 PM,,BOQ Comparative Chart,1,3302658,BIPLAB KUMAR GIRI,05-Jan-2026 12:32 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,30-Apr-2026,"INR 37,388,714",270.0,Akshaya Kumar Naik,21-May-2026 11:42 AM,ODR_Chulibhanga.pdf (742.00 KB),AOC,06-Dec-2025 01:30 PM,06-Jan-2026 11:00 AM,06-Dec-2025 01:30 PM,05-Jan-2026 05:00 PM,06-Dec-2025 01:30 PM ,03-Jan-2026 05:00 PM ,06-Dec-2025 01:30 PM,05-Jan-2026 05:00 PM,05-Mar-2026 11:00 AM,"4,39,810",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, RC, PAN, GSTIN and EMD etc as per DTCN",CCE RWC Baripada,CCE RWC Baripada,Improvement of ODR - Chulibhanga under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,Improvement of ODR - Chulibhanga under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,Please refer Tender documents. ,NA ,"4,39,81,000",Civil Works - Roads,NA ,Tender,90.0,270.0,"SERW Division, Rairangpur",757043.0,NA ,NA ,NA ,CCE RWC Baripada,No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BARIPADA,NCB No 394 Road Work,2025_CERWI_122603_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Date Corrigendum,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3343649,CHINMAYANANDA GIRI,03-Jan-2026 06:31 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,"ATO, similar nature of work experience etc as per DTCN",,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3338678,JEETESH RANJAN BEHERA,29-Dec-2025 09:44 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,"Machineries, Affidavit etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3343905,MANOJ KUMAR MOHANTY,04-Jan-2026 04:53 PM,Accepted-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3344032,NANA SOREN,05-Jan-2026 01:12 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3344098,SANAT KUMAR GHOSE,04-Jan-2026 05:27 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3343609,SILVER CREEK CONSTRUCTIONS,05-Jan-2026 02:57 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3344041,SRI SUBASH CHANDRA MANDAL,04-Jan-2026 04:01 PM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3318770,TUHIN KUMAR MANDAL,20-Dec-2025 10:51 AM,Rejected-AOC,L1,21-May-2026 11:42 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
