Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"7,080",0.0,Nil,Nil,No,"Executive Officer, Ganjam NAC","Executive Officer, Ganjam NAC",1,ICICI BANK,13-Feb-2024 11:00 AM,27-Feb-2024 11:30 AM,13-Feb-2024 11:00 AM,26-Feb-2024 05:00 PM,NA ,NA ,13-Feb-2024 11:00 AM,26-Feb-2024 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,LICENCE,PAN,GST,AFFIDAVIT,OTHER DOCUMENTS AS PER DTCN","20,000",Yes,fixed,,Nil,Nil,"Improvement of Road and Drain of RaulaSahi, in Ward No-04 of NAC, Ganjam",CIVIL WORKS,Please refer Tender documents. ,NA ,"20,00,000",Civil Works - Others,NA ,Tender,120.0,NA ,GANJAM,761026.0,NA ,NA ,NA ,"Executive Officer, Ganjam NAC",No ,No,1.0,CORRIGENDUM,Technical Bid,,Municipal Bodies||Ganjam NAC,GJM-03-NAC/2023-24,2024_ORULB_100991_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Municipal Bodies||Ganjam NAC,2024_ORULB_100991_1,GJM-03-NAC/2023-24,"Improvement of Road and Drain of RaulaSahi, in Ward No-04 of NAC, Ganjam",Chairperson,Internal,,Aparna Dangua,30-May-2026 10:00 AM,finsummary_492559.pdf (240.62 KB),Finance,2 nos Bidders have partispated in Bidding Process,Aparna Dangua,30-May-2026 09:47 AM,,BOQ Comparative Chart,1.0,2459626.0,Natabara Rout,INR,"1,694,772.73",30-May-2026,"INR 1,694,772.73",90.0,Aparna Dangua,30-May-2026 10:08 AM,WO.pdf (241.00 KB),1,2459626,Natabara Rout,26-Feb-2024 01:26 PM,Accepted-AOC,As per Quoted Rate,30-May-2026 10:08 AM,Chairperson,Internal,,Aparna Dangua,30-May-2026 09:54 AM,techsummary_492559.pdf (289.05 KB),AOC
,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2460368,NIRANJAN SWAIN,26-Feb-2024 03:51 PM,Rejected-AOC,As per Quoted Rate,30-May-2026 10:08 AM,,,,,,,AOC
