S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,24-Jun-2025 11:00 AM,04-Jul-2025 11:00 AM,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,NA ,NA ,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,"6,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card","4,000",0.0,Nil,Nil,No,"EE RW (PH) DIVISION,BBSR","SE RW (PH) DIVISION,BBSR BEHIND ESPLANDE MALL,RASULGARH,751010",CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,EERWPH-15/2025-26,2025_CERWI_114506_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,PH Works to Construction of New Proposed Sub Centre Building at Jamgaon in Lakhanpur Block in Jharsuguda District for the F.Y. 2023-24,PH Works to Construction of New Proposed Sub Centre Building at Jamgaon in Lakhanpur Block in Jharsuguda District for the F.Y. 2023-24,Please refer Tender documents. ,NA ,"6,12,145",Civil Works - Buildings,NA ,Tender,90.0,NA ,Jamgaon,768219.0,NA ,NA ,NA ,"O/O EE RW (PH) DIVISION ,BBSR",No ,No,AOC,Executive Engineer,Internal,,Anil Kumar Das,18-Jul-2025 12:57 PM,techsummary_543805.pdf (322.14 KB),Executive Engineer,Internal,,Anil Kumar Das,12-May-2026 02:22 PM,finsummary_543805.pdf (62.37 KB),Finance,COMPARATIVE STATEMENT,Anil Kumar Das,07-Jul-2025 12:17 PM,finance_543805.pdf,BOQ Comparative Chart,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_114506_21,EERWPH-15/2025-26,PH Works to Construction of New Proposed Sub Centre Building at Jamgaon in Lakhanpur Block in Jharsuguda District for the F.Y. 2023-24,1.0,2982236.0,PRADEEP KUMAR SAHOO,INR,"520,384",1.0,2987411.0,Bikash Kumar Tanty,03-Jul-2025 04:41 PM,Rejected-Finance,Not Qualified in transparency lottery,12-May-2026 02:22 PM,12-May-2026,"INR 520,384",90.0,Anil Kumar Das,14-May-2026 04:36 PM,2723.pdf (466.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2982236.0,PRADEEP KUMAR SAHOO,30-Jun-2025 04:01 PM,Accepted-AOC,Qualified in transparency lottery,14-May-2026 04:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
