S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,29-Nov-2025 11:30 AM,12-Dec-2025 11:30 AM,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,29-Nov-2025 11:30 AM ,05-Dec-2025 11:30 AM ,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, BMC Icomc Tower",Construction of Boundary Wall of Open Space at Kali Mandira Jharana Sahi in Ward No. 44,Construction of Boundary Wall of Open Space at Kali Mandira Jharana Sahi in Ward No. 44,Please refer Tender documents. ,NA ,"12,69,999",Civil Works - Others,NA ,Tender,120.0,60.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, BMC Icomc Tower ",05-Dec-2025 04:00 PM ,"Central Tender Cell,BMC",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,2025_ORULB_122150_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"12,700",Yes,fixed,,Nil,Nil,AOC,City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEEDIVISIONIII,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,05-May-2026 11:58 AM,techsummary_567860.pdf (1378.12 KB),City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEEDIVISIONIII,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,05-May-2026 12:03 PM,finsummary_567860.pdf (1378.12 KB),Finance,3 bids opened successfully,Taras Marandi,12-Dec-2025 01:49 PM,finance_567860.pdf,BOQ Comparative Chart,1,3295794,BISWAJIT SWAIN,11-Dec-2025 04:17 PM,Rejected-Finance,Rejected,05-May-2026 12:03 PM,1.0,3295161.0,PRASANTA KUMAR MALLIK (S.C),INR,"1,378,711",Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_122150_13,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,Construction of Boundary Wall of Open Space at Kali Mandira Jharana Sahi in Ward No. 44,05-May-2026,"INR 1,378,711",60.0,Lipsa Parida,05-May-2026 12:07 PM,WO_48_13.pdf (247.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3295161,PRASANTA KUMAR MALLIK (S.C),11-Dec-2025 01:48 PM,Accepted-AOC,L1 bidder,05-May-2026 12:07 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3288239,PRIYANKA PRIYADRARSHINI MARTHA,08-Dec-2025 12:10 PM,Rejected-Finance,Rejected,05-May-2026 12:03 PM,,,,,,,,,,,,,,,,AOC
