Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Construction of Dormitory at Padampur Sevashram under Muniguda Block,Construction of Dormitory at Padampur Sevashram under Muniguda Block,Please refer Tender documents. ,NA ,"27,69,535",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,"Papercost, EMD,Contractor license,Affidavit,PAN,GSTIN and other document as per DTCN","6,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-01/2025-26,2025_STSCD_115810_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-Jul-2025 10:00 AM,06-Aug-2025 11:00 AM,22-Jul-2025 10:00 AM,05-Aug-2025 05:00 PM,22-Jul-2025 10:00 AM ,05-Aug-2025 05:00 PM ,22-Jul-2025 10:00 AM,05-Aug-2025 05:00 PM,25-Aug-2025 11:00 AM,"27,695",Yes,percentage,1.0%,Nil,Nil,"O/o Project Administrator, ITDA, Gunupur","O/o Project Administrator, ITDA, Gunupur",AOC,Technical,Technical Evalation,Ajaya Kumar Pradhan,23-Aug-2025 07:08 PM,technical_546771.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,12-May-2026 11:51 AM,finsummary_546771.pdf (565.04 KB),Finance,proceeding,Ajaya Kumar Pradhan,12-May-2026 11:49 AM,finance_546771.pdf,BOQ Comparative Chart,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,23-Aug-2025 07:09 PM,25-Aug-2025 11:00 AM,techsummary_546771.pdf (154.43 KB),12-May-2026,"INR 2,354,335.46",180.0,Ajaya Kumar Pradhan,12-May-2026 11:54 AM,2216.pdf (317.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",1,3023629,MANAS SAHUKAR,04-Aug-2025 08:25 PM,Accepted-AOC,Awarded to Lowest 1,12-May-2026 11:55 AM,1.0,3023629.0,MANAS SAHUKAR,INR,"2,354,335.46",ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_115810_20,ITDAGNP-01/2025-26,Construction of Dormitory at Padampur Sevashram under Muniguda Block,AOC
,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3024808,PRASANTI PALAKIA,05-Aug-2025 04:51 PM,Rejected-Finance,Not Success in the Lottery Process,12-May-2026 11:51 AM,,,,,,,,,,AOC
